profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
42838,45022,"1025,9731,6153,8724,9760,33,4129,550,7219,5174,2614,9796,8786,1129,8309,8825,9338,3707,1661,2692,4235,6801,3731,2711,3736,2203,4766,1698,175,1715,1734,2761,1738,208,8400,6878,8414,1765,5863,1259,6894,3311,5366,251,7435,4877,7956,3349,4892,2845,5413,7462,808,6460,6976,3941,9575,361,4469,8569,7033,4474,8061,393,6028,8078,7568,2457,8092,3492,5541,9127,3498,9645,2481,7619,6609,5080,3546,6630,9198,3569,5112,7675,2044",350,150,7500,0.5,0.3,HIGH,0.49567437171936035
21633,22417,"1281,7428,2823,8074,9739,8586,8590,2834,8980,1558,2583,8473,5402,8859,1052,2591,2467,4643,1449,174,6705,2227,4916,6583,5691,2626,322,5187,6343,4555,9036,4187,5086,3039,3684,1382,7278,8943,4342,8056,4601,8187,5496",350,150,7500,0.5,0.3,MEDIUM,0.47672367095947266
970,970,8899,350,150,7000,0.5,0.3,LOW,0.3390922546386719
21277,22383,"8961,7426,6915,2565,8966,2955,5644,7564,3345,17,3733,3477,4247,154,1568,2214,3751,3238,552,7214,5813,825,1725,4675,3397,6478,1998,7256,1883,8926,6494,7392,7010,6629,3942,9320,4072,1385,5612,8690,2422,5758",350,150,7000,0.5,0.3,MEDIUM,0.45677828788757324
42548,45124,"4617,4105,1548,531,2069,8218,3098,1053,7210,8243,3126,570,1087,8259,3652,1105,9818,91,3685,2149,619,5747,1655,6776,4217,1661,5248,4749,6288,5266,3733,8853,5793,165,6311,3756,695,188,8386,709,5829,9416,8904,2774,1246,740,2790,6377,4853,4342,761,2298,772,7953,8982,1823,7968,8481,7976,4905,7467,821,6968,1341,8513,9037,2381,4945,853,345,6495,7521,4449,9071,7040,2946,3462,909,8084,3998,1955,4518,9130,7597,4527,5045,7613,5058,451,3524,7109,7112,4564,7125,9178,1503,5609,2034,2560",350,150,7000,0.5,0.3,HIGH,0.5076429843902588
970,970,713,350,150,6500,0.5,0.3,LOW,0.3111684322357178
42188,44876,"514,4106,3597,7183,3089,537,5657,6179,9764,9254,9767,53,9794,8259,584,1610,5195,76,77,1617,5204,4693,1623,7774,1638,8307,2681,126,2179,4238,6801,2707,7830,4760,5280,1189,6825,2732,1714,1716,1210,5313,195,2256,5847,3295,7393,1762,226,6890,5870,2291,5369,5886,9984,4362,3860,2837,4903,1323,815,6967,833,8015,4438,5466,7006,4448,1913,9081,3973,7051,9099,414,8097,2468,940,4017,2484,439,6589,7101,8134,4555,9690,3036,9697,7660,2041,5628",350,150,6500,0.5,0.3,HIGH,0.4827089309692383
21426,22546,"8708,9990,8201,6030,3732,7318,5014,7320,5016,7578,2201,3482,1946,8089,416,4386,34,8355,2213,4643,2987,2682,4666,2237,3066,7362,3651,9282,3527,2249,1610,2255,8658,3540,2008,9437,8158,8293,8038,7912,9835,3565,4335,1524,2680,9978,1787",350,150,6500,0.5,0.3,MEDIUM,0.44381189346313477
42883,45053,"3586,9221,3596,3597,8721,7698,21,6678,537,5663,7717,3621,1068,1581,4141,560,7222,3640,5691,6718,8258,6739,4181,7256,3674,95,9824,618,9835,4204,2670,3185,3199,6277,4236,8845,4752,9875,9365,5784,9880,1178,158,8351,8366,178,7349,6328,3262,3777,9922,4806,4809,3282,9956,7403,3312,1783,761,250,3841,260,4872,281,6938,4895,2335,7972,6440,2351,4919,827,3903,5952,4938,7503,1383,2417,885,4472,379,1405,2432,5520,2976,930,7602,1974,3006,8642,6599,6096,3560,8682,4591,9716,8183,2045",350,150,6000,0.5,0.3,HIGH,0.4617645740509033
970,970,9794,350,150,6000,0.5,0.3,LOW,0.32213807106018066
970,970,5351,350,150,5500,0.5,0.3,LOW,0.301194429397583
21464,22542,"7940,2181,646,2823,2312,2187,1295,2323,3092,4758,799,932,677,5158,4776,6958,7216,7089,6579,5683,9144,5561,9277,6216,459,2763,8784,9425,6098,4056,4836,2663,8697,7660,4717,5487,9841,5105,2933,5752,7161,3068,3710",350,150,6000,0.5,0.3,MEDIUM,0.47572779655456543
21422,22332,"9857,6280,8204,4494,658,1555,3863,920,6810,3996,5021,3873,4002,7460,9768,692,1589,7990,5819,7869,7233,3905,198,5705,5709,6093,5328,9809,4191,4192,2017,746,1901,7534,1647,6898,7033,3962,3196,9213,6526",350,150,5500,0.5,0.3,MEDIUM,0.44879961013793945
42344,45074,"1041,5141,6689,9770,5675,7736,8762,2110,62,575,1089,6723,9803,3662,7250,7251,6739,9813,6757,9319,108,5741,625,6258,8319,1670,6279,7302,1689,2204,157,7327,5289,7372,6349,4815,9939,730,8413,2286,5362,4347,7420,7422,770,1294,6433,5417,4398,1849,7482,3391,4416,4419,2380,9548,845,6479,9046,9565,5472,4449,2402,5994,8058,4992,8076,7566,9103,6035,8084,6047,7584,8611,9641,1451,3503,8111,1975,3009,8647,4556,5073,8660,5590,9691,2012,5603,4585,8691,6648",350,150,5500,0.5,0.3,HIGH,0.5196104049682617
42520,44984,"1026,9736,9224,5655,2590,1059,3636,6223,8789,8793,1627,9828,1127,2665,2153,9848,9338,9853,1151,642,5766,7308,5776,2710,7326,6306,1186,7338,1707,3246,3758,3760,3767,5305,4795,6334,8393,9941,1755,9951,1251,6886,9447,8935,1771,239,8953,7418,2298,4352,5380,4372,2844,1315,6949,2341,8999,295,8489,5933,9521,821,2358,9018,9540,8517,2897,849,5474,6499,2916,5991,7529,9588,9597,1925,9628,6557,419,421,2992,1968,8137,9674,9173,9196,7667,2550,3063,5624,4091",350,150,5000,0.5,0.3,HIGH,0.5036530494689941
970,970,6102,350,150,5000,0.5,0.3,LOW,0.33310961723327637
21391,22371,"898,5506,6532,8838,4493,17,7954,9341,8468,5527,9725,9642,4012,2350,689,6842,8381,3648,1987,2378,8782,5969,7506,8276,4309,5078,9815,2906,1499,3291,990,993,3429,1000,4200,8179,7028,884,9590,2552,5370,5883,1788,6909,7936",350,150,5000,0.5,0.3,MEDIUM,0.471738338470459
970,970,3424,350,150,4500,0.5,0.3,LOW,0.34607529640197754
42181,44841,"8705,1539,8196,524,1040,2576,4118,5142,8215,537,2587,2082,7715,6695,1070,8249,63,7231,5185,5696,4164,9299,5206,603,2657,5220,5737,9322,1132,6264,8829,9869,9359,5776,4760,6822,6830,7342,2765,3280,5340,1248,5857,1249,6375,752,5363,3831,6392,2300,8967,2318,2836,7446,5400,8473,5416,6957,2868,9016,5946,7491,1349,2889,331,5457,5460,4444,4447,6499,5482,7532,7543,6022,1421,7575,2967,940,4038,3018,3034,7643,479,8673,5604,9701,4069,7653,3051,6643,6646",350,150,4500,0.5,0.3,HIGH,0.4717369079589844
21353,22375,"2306,1671,9352,9227,2188,141,784,9104,2195,21,1174,1813,2296,5660,6046,2718,7329,6435,294,424,5547,8235,173,2094,5943,1976,5945,3003,2749,8126,6719,7230,9409,5058,8656,338,1364,3414,7512,2652,3293,4576,2787,7656,1135,5233,2161,9845,3446,1911,9848,3068",350,150,4500,0.5,0.3,MEDIUM,0.4807140827178955
970,970,6029,350,150,4000,0.5,0.3,LOW,0.28623414039611816
42530,44840,"8705,2564,4617,17,1553,3094,3610,4127,1063,44,5683,571,6204,6717,4169,7755,7248,8785,3162,7777,107,8306,7283,7801,2685,8833,7811,7816,5776,5264,3227,6823,2729,4265,171,3754,1711,1718,7864,188,5823,1742,7889,1236,9428,1240,751,6384,9456,7924,6915,4870,2827,1804,1311,4385,7972,1321,1322,1323,9521,5938,1841,2868,6964,5430,2870,1336,6970,5446,3920,7508,5485,878,378,1406,5519,3480,412,9119,5025,8611,1958,6075,1987,9668,8651,461,4049,9685,8149,8663,4572,6622,993,6115,495,7668,7158",350,150,4000,0.5,0.3,HIGH,0.5036530494689941
21578,22530,"6274,8066,3588,2436,4750,4110,3470,3729,9363,9365,6038,7963,9117,5278,7199,1311,1953,7071,4639,7715,1569,3878,6314,8235,7350,6713,7618,8518,8649,8271,4559,3797,470,5975,2396,2527,3040,609,9058,1253,3686,7015,5225,4338,8694,1144,5113,7930",350,150,4000,0.5,0.3,MEDIUM,0.46276283264160156
42475,44953,"7688,525,7694,7182,5650,7698,5142,9245,9758,46,561,7732,4669,2624,4675,2116,3656,8267,6225,7764,4181,7765,6748,606,3690,9322,7788,5740,3710,1150,5261,7311,5274,4766,7838,162,6313,8878,8373,6327,2745,4797,1730,3266,5830,3275,8397,4818,9427,1242,7899,2275,6886,750,9990,776,8971,3341,4880,6418,5406,7967,1311,800,4903,816,2355,3896,2361,1338,4923,6461,4431,5977,2906,6494,1887,878,3958,2948,1934,914,5524,9627,7071,1445,938,4014,9137,9664,7619,4548,3023,9169,5075,981,8678,6634",350,150,3500,0.5,0.3,HIGH,0.5196101665496826
970,970,1342,350,150,3500,0.5,0.3,LOW,0.31914639472961426
21419,22511,"1537,2566,9224,4873,2827,652,7182,3087,2962,9619,2323,406,8479,7712,3619,9380,8613,7460,6827,3501,5552,1723,447,9663,9791,4292,4941,7759,1877,6742,9558,9308,4190,8543,226,2408,1900,6383,1135,1137,3061,4987,2428",350,150,3500,0.5,0.3,MEDIUM,0.44580769538879395
970,970,8100,350,150,3000,0.5,0.3,LOW,0.34607434272766113
21426,22546,"6402,6149,7302,4110,3855,4623,5010,5247,412,1695,4256,6565,9770,3630,7215,9652,4660,1591,576,5827,8643,1350,9802,6475,205,2896,3027,6099,7509,9813,3543,8276,217,8027,3805,6749,8938,8944,4221,887,9080,1788,2557,3071",350,150,3000,0.5,0.3,MEDIUM,0.432842493057251
42852,45092,"5122,514,1041,6162,6684,3622,1583,2096,52,6199,3641,8777,4681,3661,9806,4176,2669,2159,3184,1141,3702,632,6265,3197,3731,2195,1691,3739,5288,2729,171,684,5812,7349,5817,8382,1729,8907,7886,6358,1754,6874,4328,7913,4843,9451,2287,5360,239,751,4342,5878,1786,7931,4871,4873,8970,5385,8471,6936,4376,3864,5924,4404,5429,2875,5442,5957,9542,6475,5964,2893,1874,5975,5977,5984,1890,1378,2917,6005,1916,1927,9103,2457,5540,7084,6062,7108,7623,7625,7627,7141,3047,2551",350,150,3000,0.5,0.3,HIGH,0.4996635913848877
970,970,9077,350,150,2500,0.5,0.3,LOW,0.3201436996459961
21439,22223,"8967,519,1415,1420,9741,7436,2063,1936,9874,3732,2200,287,9760,6564,4646,8363,300,7086,5935,3503,566,6847,6848,7616,6469,2508,6732,7889,7891,2516,6739,4819,1756,7389,8541,7388,225,359,5863,5353,2286,2167,1401,7931,8828,125",350,150,2500,0.5,0.3,MEDIUM,0.43483734130859375
42382,45070,"3593,3601,6164,3610,7714,8738,7206,3136,3150,3677,5215,616,6761,107,3181,9838,4719,1136,7282,5748,8328,7826,147,9875,6809,2718,1697,2745,9921,706,8906,3279,2769,5333,6362,220,5853,8926,7906,9447,3323,1279,4357,5384,4885,2840,8985,7962,8987,6430,6946,3369,7467,4399,816,5431,7488,2373,9550,2385,9042,4947,8026,3931,7002,9565,4444,2921,4459,9071,8560,2929,882,4469,5495,7031,1915,1407,9602,9604,1427,6554,2972,2980,1963,1458,8635,446,4030,1985,4553,5068,8150,7643,7649,4586,8172,6125",350,150,2500,0.5,0.3,HIGH,0.52359938621521
970,970,5938,350,150,2000,0.5,0.3,LOW,0.36103391647338867
42344,45074,"8196,5640,7690,4106,7180,1038,5137,7185,6161,6167,5658,8220,9245,1056,3128,8765,9793,8264,5197,3672,3165,8289,5222,5233,6773,1656,2681,1658,9342,7823,8849,9366,154,155,669,8871,2223,2226,5300,9911,6332,4797,2236,5823,2755,3783,7887,8913,6871,7384,4321,5866,7403,3322,2328,793,7962,801,2338,5415,1322,6964,8512,834,4435,7521,867,1910,2936,9594,7549,1407,2431,3967,4496,5526,4511,1953,8620,3506,2488,6090,8146,7131,3041,995,8679,2537,5099,1532",350,150,2000,0.5,0.3,HIGH,0.4866981506347656
21412,22476,"8709,2698,7691,2188,5386,8079,8211,1046,3992,4892,2589,8478,671,3744,4003,7205,1063,1194,2475,8108,3501,306,6199,4665,1980,7869,5309,7614,3516,7882,2122,3792,2897,6610,7894,4188,94,9315,9700,9318,6762,4078,2927,1903,2545,3184,8442",350,150,2000,0.5,0.3,MEDIUM,0.44580769538879395
42496,45058,"6661,8728,1561,2588,5152,4129,8743,7721,6187,4652,2097,2048,4171,8271,7766,4703,98,2661,103,2152,7276,623,5231,8819,7287,4732,5762,9356,2706,7318,5280,4771,4274,6843,3775,1247,229,6888,9451,8964,9485,9998,3854,4884,8984,5920,6950,2857,9514,4394,7490,4422,5966,854,6491,4445,4964,7013,1382,9080,2443,8084,6554,9626,4510,6048,6071,8633,4540,5056,3018,8656,6097,8660,4565,6104,7642,4065,4577,7139,4066,2035,1526,5626,4093,1536",350,140,9500,0.5,0.3,HIGH,0.4258608818054199
970,970,6038,350,140,9500,0.5,0.3,LOW,0.28324365615844727
21267,22527,"9737,8719,5655,9883,3099,4252,6046,3999,1831,6188,3503,1456,5809,944,8756,7732,6068,8374,3637,2617,5946,6329,2997,3262,5311,3008,5703,7496,9545,3911,6481,4309,7510,599,2264,7256,1628,2150,5991,8934,9707,3692,237,884,4855",350,140,9500,0.5,0.3,MEDIUM,0.4438133239746094
970,970,6521,350,140,9000,0.5,0.3,LOW,0.30817556381225586
42275,45117,"6662,9735,1545,3596,3091,1050,5152,8233,4140,7218,9272,570,4668,7760,7255,9311,6765,4206,129,8322,1161,4745,4746,2194,4755,1172,3733,9366,8342,6810,2717,8353,5290,5804,700,9917,9921,5318,4810,9937,6870,3292,8926,738,2275,2788,7917,8429,7423,4363,7437,784,2321,7447,8472,3355,3868,4383,3878,7468,2352,1842,6963,1331,5946,4938,8011,4428,6487,8028,349,2912,6523,8061,7550,6017,2951,1939,7572,4500,7573,2461,4514,932,7083,1964,5549,9136,7620,5082,1507,3049,2030,1009,3063,1017,7164",350,140,9000,0.5,0.3,HIGH,0.45677804946899414
21298,22488,"6279,3848,4750,9103,398,9492,4245,1942,2463,7199,9127,9513,938,4526,4534,9527,1978,1723,4667,8127,4799,448,2880,5062,6090,3147,842,8014,7374,2257,6481,4308,4055,6109,8032,7906,1893,230,2405,6260,1782,1398,7417",350,140,9000,0.5,0.3,MEDIUM,0.42087435722351074
970,970,4657,350,140,8500,0.5,0.3,LOW,0.3171517848968506
42548,45124,"6663,9225,8716,527,3091,6167,4641,3107,6187,4141,2107,5192,8778,4185,6234,6240,1126,8811,116,1657,3707,3709,2693,4745,5778,6803,2196,6290,5783,3229,8352,8870,7850,9901,7854,9396,1209,7362,196,4293,4809,1227,6353,1746,8916,7382,4826,2781,7399,2810,3330,8451,4391,809,8491,6966,4408,3387,6464,4932,7492,2885,6477,2896,8019,7000,1374,7008,2927,6004,6548,7061,4502,3478,8100,5029,7088,8112,949,5046,953,2509,7132,3560,3059,2048",350,140,8500,0.5,0.3,HIGH,0.42885303497314453
21274,22562,"4869,4489,3209,6025,4363,5262,2447,1041,3730,4113,2583,3739,4637,8479,6690,2996,4154,7872,9665,4162,9283,7750,9030,2890,333,4817,9043,9811,5080,4188,7262,2917,2025,3054,4975,8944,8949,8822,2295,3832,6905,2428,1790,3200",350,140,8500,0.5,0.3,MEDIUM,0.4138929843902588
970,970,457,350,140,8000,0.5,0.3,LOW,0.28523683547973633
42285,44973,"4611,2053,4101,9738,6158,6160,8215,3610,5181,3143,1615,3154,1627,105,618,3187,116,6274,2706,8867,4775,178,7858,8387,197,1743,6358,5335,214,8411,2272,8933,5351,2793,4857,5881,4858,7937,5894,9480,1803,6932,6421,7968,2339,4392,1324,814,4402,2369,5444,3921,2898,1875,6491,3429,9578,2928,3965,1405,2433,900,2955,5515,9102,1427,1432,1947,6048,3493,7086,5050,8635,3517,9150,8128,6598,8648,4041,9673,9169,1497,2019,4582,3046,6633,3050,8684",350,140,8000,0.5,0.3,HIGH,0.4607677459716797
21426,22546,"8321,261,9606,3847,2055,2056,4490,4878,5007,9878,8727,8476,6685,8230,2472,6702,8879,946,8891,6589,1600,4290,457,713,4169,9932,9037,847,6607,5073,5074,855,5851,350,8926,3294,1641,1130,5869,4208,3312,6256,1523,4211,8311,5242,9467,2557,4990",350,140,8000,0.5,0.3,MEDIUM,0.4527895450592041
970,970,2689,350,140,7500,0.5,0.3,LOW,0.3181490898132324
42313,45113,"6147,3588,2566,5654,2586,539,3628,6198,55,6714,71,9294,9295,7765,8278,9302,3159,3674,5729,8290,2146,1127,5227,1647,8320,6785,4230,7815,5768,649,138,5773,4238,9882,9394,8883,9399,1727,1222,6352,8400,8405,4315,5856,4322,8933,5357,2298,1280,1284,2823,4359,9994,5918,9000,306,4932,5445,7503,2390,4444,6503,8040,2411,7036,389,4997,8587,6031,7573,5539,3501,5044,3510,9146,5565,9151,1481,3018,9673,9161,5073,5587,3030,4572,989,4063,6114,8168,2033",350,140,7500,0.5,0.3,HIGH,0.4308481216430664
21318,22200,"5384,9097,8589,2064,4881,9366,1817,3739,7067,4893,4126,287,7074,7843,3876,3754,9855,1452,8877,5037,6577,6199,1979,1350,1735,2250,7883,8397,8655,6480,7889,8274,2260,3029,5206,7254,5853,356,8293,743,8436,9077,4601,1916,2815",350,140,7500,0.5,0.3,MEDIUM,0.4328420162200928
42337,45039,"9732,528,9232,1046,7709,6173,5664,6193,5173,8252,4166,4687,599,5746,2676,8833,8331,8845,6286,2703,5267,5788,157,674,3751,2728,4778,4780,177,7346,6323,7359,6847,9408,7363,3269,5318,7375,4826,5855,4326,9446,2800,2805,7424,4354,3843,5892,3842,5896,8970,1812,3358,6943,1823,808,7467,9005,2862,8501,321,1352,4432,851,4459,1901,6513,9587,7027,6521,898,3463,1929,7050,6035,922,8610,9125,1961,7600,6583,6593,1994,3530,2507,2510,4050,6099,3037,8673,2543,4599",350,140,7000,0.5,0.3,HIGH,0.44281554222106934
970,970,8100,350,140,7000,0.5,0.3,LOW,0.3171517848968506
21388,22550,"8577,3842,6276,140,8722,1174,5784,8473,667,2331,5883,7584,7587,933,9258,8618,9132,1209,7484,9021,708,6725,8904,8526,6095,3918,4180,6103,8536,4185,9560,3932,5855,7904,2277,487,361,5098,876,8429,4846,6896,6384,1906,6131,1909,1016,9465,2427,5886",350,140,7000,0.5,0.3,MEDIUM,0.3949439525604248
970,970,1735,350,140,6500,0.5,0.3,LOW,0.32114148139953613
42313,45113,"8196,8197,3594,8205,543,6691,1583,563,5686,3645,8256,7752,73,7242,2126,7762,85,7256,7772,7261,8289,7266,5732,6758,7280,121,9849,3199,639,4226,4240,1680,7830,7325,9377,162,2721,3746,8360,4264,8874,8876,5301,4789,3772,1213,8893,8904,6349,9422,9933,5843,1753,9960,747,4338,7418,6397,3326,5888,1283,2307,9995,274,797,9502,9524,6453,5437,2889,3927,5466,2920,7016,8049,378,9087,7040,3457,7042,906,9101,8591,1935,912,5534,4000,3491,9135,2998,3002,6076,964,5578,9167,3543,8164,6125,3071",350,140,6500,0.5,0.3,HIGH,0.43483686447143555
21208,22426,"3463,4105,3210,4749,1425,5778,7314,1044,1308,6817,5155,1191,8104,2217,175,5426,3641,570,4027,8893,4669,1605,1741,7118,5711,4303,1749,9941,6615,1365,5206,8282,9695,4576,9184,5729,2528,8806,9834,4714,5229,7033,254,9084,6909,3838,8576",350,140,6500,0.5,0.3,MEDIUM,0.4248638153076172
970,970,2467,350,140,6000,0.5,0.3,LOW,0.30019688606262207
42662,45112,"2052,1031,3591,4627,4629,9252,8234,6716,5693,581,2126,9303,4702,5727,8290,4207,9328,113,8815,9336,4729,7288,1663,1152,6275,5258,6800,659,5781,7837,9890,5287,3240,170,8876,8877,7853,5807,177,4287,8385,5828,6343,1740,9932,7373,4817,220,9439,4833,5861,8936,234,9460,245,8437,758,2295,1788,6410,7439,3856,3343,5393,2323,6934,279,2339,2340,5414,3369,6459,6977,1862,4440,8041,9077,4471,6522,6026,8075,5010,8085,9632,5024,6050,4515,1444,7076,7592,4013,2481,1464,5566,4037,459,8144,2015,481,3553,993,9707,6640,9713,4607",350,140,6000,0.5,0.3,HIGH,0.4438135623931885
21564,22460,"2562,1026,1156,390,5770,3083,5390,1169,1681,9620,6676,22,6685,926,415,7969,7714,7843,8486,7850,1582,3376,4020,949,7221,1719,5560,3777,834,5570,6600,3916,2766,6607,2256,5715,94,3167,9319,9579,239,5359,2672,9722,2557,894,768",350,140,6000,0.5,0.3,MEDIUM,0.42386603355407715
42731,45069,"5124,2566,2571,9754,9755,5669,1573,550,6184,3641,5692,4678,5710,4174,4690,1620,84,600,1114,607,5220,8292,6758,3173,621,627,9851,5757,4735,7303,6281,9876,667,8864,8354,8361,5810,7347,7865,5819,8381,3262,4292,8389,8908,208,735,3300,3313,5367,5896,8458,5396,2325,8471,280,4386,6446,4911,3889,2867,8504,3385,3909,5957,1352,6480,2901,2913,3429,9576,4470,1399,385,5536,4520,436,7615,6606,473,480,5603,3562,2538,3581,4606,6656",350,140,5500,0.5,0.3,HIGH,0.4168851375579834
970,970,1685,350,140,5500,0.5,0.3,LOW,0.33610105514526367
21512,22394,"8329,8585,5899,6542,6288,1809,4736,4373,6678,6937,8987,3485,6943,1826,419,1445,3366,3113,4013,9645,7470,1082,8636,5185,2116,3017,713,8907,8524,5072,4818,1876,1879,7296,8032,5987,4710,2151,7275,4972,4594,6645,9079,7415,8316,5375,6784",350,140,5500,0.5,0.3,MEDIUM,0.43782973289489746
970,970,1728,350,140,5000,0.5,0.3,LOW,0.30219125747680664
42845,45057,"8709,2567,3081,5129,3597,6169,549,9771,8246,1592,4153,9278,4671,6249,4204,5755,6267,8831,1674,2186,7320,156,4765,8352,4772,2725,6317,5297,9906,8373,4797,8894,704,4802,2757,3284,1754,6363,9444,6373,1253,743,5866,3829,5888,7951,6417,5401,1307,8495,4912,3898,8003,6467,3398,3410,8026,4452,2933,9083,3455,2439,8073,2969,1446,5560,4539,7099,446,6078,958,9157,9162,6604,979,482,2018,8164,485,1517,2030,5617,9715,9204,2040,8192",350,140,5000,0.5,0.3,HIGH,0.45478343963623047
21294,22274,"1923,4,390,3590,137,7564,4749,6545,658,8723,6161,2451,8083,1304,157,8224,6055,8871,3887,3760,8497,3249,6455,3391,3264,2752,5700,6212,7750,2629,9288,5321,9548,9168,337,850,8149,9562,3963,7910,8305,6259,5108,507,3198",350,140,5000,0.5,0.3,MEDIUM,0.43982410430908203
42212,44802,"6145,522,9742,2578,8214,7199,6698,1590,8246,3127,4666,575,9283,4175,5712,4689,1106,6743,4707,613,9835,621,3697,4724,4213,9335,8830,136,9877,5783,7835,5287,680,1704,6824,1707,8875,1710,1202,9394,5311,1219,201,9931,1757,4323,1784,3322,3323,764,3327,9985,3334,4874,3338,2840,1316,3366,6444,304,5428,7486,2878,3914,5967,336,7506,858,1377,4967,1383,5487,1395,6517,5494,8567,8056,2426,4994,3995,5548,7604,8632,2491,9148,3011,5067,979,1504,483,2532,6116,2542,4601",350,140,4500,0.5,0.3,HIGH,0.45677804946899414
970,970,3641,350,140,4500,0.5,0.3,LOW,0.3061809539794922
21467,22363,"7941,5509,4998,266,2957,1677,530,5781,919,3353,1305,2075,1697,2087,6695,9004,1325,3502,7345,1331,4151,954,8635,2622,4547,3395,1092,8781,5837,6611,8661,1237,7511,8920,2265,6105,732,2914,6116,5221,1000,5354,2411,9067,3313,6132,3574,1146,1663",350,140,4500,0.5,0.3,MEDIUM,0.44082069396972656
