profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
21457,22507,"1538,517,2054,2565,2438,2442,140,3214,6927,6162,5780,1302,5015,1689,8347,5660,297,9898,8235,8747,5418,175,2936,5552,7350,6711,9911,8889,960,449,329,9546,8408,3968,8026,3293,6878,8673,6120,6890,6764,4588,5490,6514,2806,9462,504,1147,9344",260,135,8000,1.0,0.7,MEDIUM,0.36602067947387695
42427,45101,"4099,8735,8225,5160,6184,3117,1069,3121,8755,6708,5687,1081,1085,8766,574,4158,7746,7238,9288,6731,8789,8791,8280,1625,6247,7274,108,6265,7832,5274,5791,8863,3241,3242,7860,6328,2257,212,9952,6372,3818,8941,9968,1780,8948,248,6418,7442,6934,794,5919,6949,7976,4905,6957,5422,3896,8522,8027,4450,1892,9062,6504,2412,368,6517,9598,2944,5006,7056,7072,1446,9666,455,1480,9162,465,467,9688,3033,3049,491,1522,7667,4084",260,135,8000,1.0,0.7,HIGH,0.4009277820587158
970,970,3642,260,135,8000,1.0,0.6,LOW,0.2603037357330322
42423,44887,"2561,9747,2584,1057,8740,1063,5165,7732,2107,9281,4166,6218,77,2658,4710,2152,4712,4715,5232,3699,6279,5260,8336,4243,8342,5272,8352,2740,5831,5321,5833,7378,1751,1759,9441,4846,1779,7414,2307,2319,1808,6932,8472,7448,9499,9504,7461,1834,6988,2893,9038,1877,7513,6499,1380,7532,4461,4974,1392,3451,3968,9607,6024,905,7568,7575,4009,5546,6570,9135,5561,4030,3014,4570,5596,9702,7669,505",260,135,8000,1.0,0.6,HIGH,0.3919515609741211
21388,22550,"9860,9348,5766,7559,391,2568,1548,5264,1041,3601,406,8091,5533,8737,5668,9769,9258,684,7085,9645,3500,4659,4919,8760,4666,2874,1983,5318,1864,5068,3919,2642,8023,8920,1754,6492,348,6629,9064,1770,9326,6001,7414,7159,6650",260,135,8000,1.0,0.6,MEDIUM,0.35505056381225586
42427,45101,"6146,9226,11,1547,8214,4127,3105,7202,3117,9262,6711,5176,5698,2118,70,4682,9821,9826,5733,8301,8813,112,8306,6781,125,640,8834,2696,8842,5262,3729,3739,2221,173,4781,1715,6326,8380,4287,9413,9416,6856,9420,7907,5353,236,6387,9976,3329,9990,5897,8486,1864,2378,6989,4431,8017,850,9057,4965,7017,1387,9581,7027,8052,6521,2438,7561,2442,4489,6028,5517,5518,1422,410,3500,3502,9149,8656,7123,8148,490,6125,9203,5622,508",260,135,8000,1.0,0.5,HIGH,0.367018461227417
970,970,1215,260,135,8000,1.0,0.5,LOW,0.2563145160675049
21526,22464,"905,5008,5528,7449,159,544,3875,8484,8232,426,7469,6318,5423,8877,5169,6957,7728,3246,2229,54,952,4792,1852,5566,4030,2113,8259,6854,6599,8646,9418,715,3705,3662,4174,4051,469,85,6616,96,8545,9698,4448,5861,7019,5623,4215,1015,2170,5245",260,135,8000,1.0,0.5,MEDIUM,0.37200498580932617
970,970,1568,260,135,8000,1.0,0.4,LOW,0.23836231231689453
42140,45024,"3079,1043,534,32,6186,9264,2616,1089,579,9286,1610,2643,8279,8293,9324,1140,2683,7804,3711,6795,9357,8854,3226,6298,8348,695,3771,5830,9415,6857,1738,4306,3283,2779,738,6882,237,3310,3324,5373,2821,7432,9992,8970,268,1298,6932,3349,1301,2335,4385,3876,7979,4395,818,6453,828,8509,4412,9022,4416,322,5444,8518,5446,5965,5972,1371,9064,1385,5997,1393,3441,5000,3474,2451,5021,9630,3489,7594,6073,444,4544,5060,4566,471,9179,9697,2022,5102,497,7668",260,135,8000,1.0,0.4,HIGH,0.4009268283843994
21381,22515,"7937,8449,9731,4104,140,5005,7570,2452,3221,148,6037,2587,929,5671,7847,4395,4016,6705,952,5318,8778,9036,8015,9297,8018,2260,5716,7638,728,218,7131,95,5600,3836,2274,7269,7405,2035,883,2937,8699,2556,8319",260,135,8000,1.0,0.4,MEDIUM,0.3370985984802246
42468,44918,"31,4128,2596,9766,3624,571,9790,7742,1600,580,4681,4172,4685,2640,9820,1631,9824,8801,9319,3695,5748,2186,6286,8340,6805,2716,2222,9914,5307,8899,7876,198,3270,9939,6366,8417,3816,3305,6890,3307,7405,8430,3827,2803,7419,7424,3334,778,7947,3854,1300,8983,3354,3359,1312,3871,8994,2853,4902,7461,3885,8510,321,2370,5955,1346,6985,843,6998,3425,5476,2920,1896,7031,2427,7047,9624,8094,423,7082,430,8116,5558,8120,1978,5574,1995,2002,3026,2007,9183,8679,494,5114",260,135,8000,1.0,0.3,HIGH,0.3899567127227783
970,970,8528,260,135,8000,1.0,0.3,LOW,0.25531721115112305
21457,22507,"5122,9093,3977,9357,7825,7448,3228,5021,5407,2085,4648,4392,4014,8498,947,4658,1844,439,2873,7867,1084,5951,7103,3777,2759,9544,2123,3020,7635,3027,7895,5080,603,5859,5488,7538,2549,120",260,135,8000,1.0,0.3,MEDIUM,0.3700103759765625
970,970,8215,260,135,8000,1.0,0.2,LOW,0.25232553482055664
21464,22542,"8321,9858,8067,5509,7048,392,8460,6542,7569,6933,7066,1954,5155,676,5284,3366,2343,2214,9636,5413,3878,1198,2863,817,9908,7478,5943,9017,187,1981,575,3264,4415,6724,1480,9931,4303,9809,7891,3158,9307,2653,5347,6117,9318,6885,6505,2025,4587,364,7791,2162,2810,891,1022,6656",260,135,8000,1.0,0.2,MEDIUM,0.3510606288909912
42613,44867,"4100,1036,7185,9750,6680,537,5147,5660,2078,561,5173,572,2110,5695,3139,6231,9308,8797,95,7776,4706,3174,5736,5228,5235,6773,8828,8321,644,9872,7842,1186,2741,1212,3779,6344,8396,716,5327,4816,9938,8403,3804,9951,3812,1255,6376,7407,2296,3841,6913,8966,3336,5901,2319,8467,3868,1322,1847,316,830,1352,2384,7512,345,6494,9568,4960,3937,8040,2926,885,2432,385,1416,4492,1935,1425,7570,7064,1432,2473,1451,4012,5039,8124,5574,2516,479,997,5608,4076,9711,3569,4596,9207,1024",260,135,8000,1.0,0.2,HIGH,0.386965274810791
970,970,7401,260,135,8000,1.0,0.1,LOW,0.2513277530670166
42167,44771,"7685,3594,4108,9752,9245,8229,9766,4144,1598,3650,581,4690,7253,604,5214,4705,2150,4202,8814,3696,7281,1655,7289,1657,4730,6273,5767,6281,3211,8339,148,3223,4763,7334,8366,3773,3268,3271,1736,5325,3804,4831,2272,9959,9454,8436,9977,2308,5892,1286,8452,6413,3343,2832,3344,9999,9496,3359,6440,7986,2866,5949,6991,6480,852,345,5980,7517,4446,7006,5994,5996,1389,8595,1951,2980,8102,8617,9644,7601,2482,7093,9656,9665,4571,8678,7147,2541,2542,496,5110,9721",260,135,8000,1.0,0.1,HIGH,0.3720052242279053
21229,22531,"6532,3718,2568,2825,2186,1677,1167,6676,5911,6810,8858,9890,4526,2736,4144,944,2483,820,1077,4405,3511,6718,5056,7492,8261,1478,3399,8008,1993,7767,7897,2397,866,3305,3818,3307,8952,7405,2286,6638,3438,1267,9592,8956,6909",260,135,8000,1.0,0.1,MEDIUM,0.3540527820587158
970,970,2056,260,135,8000,0.9,1.0,LOW,0.2563145160675049
42720,44820,"4610,9733,7176,2569,8714,1547,2057,5654,6169,5146,2604,7221,5685,4152,4159,5192,2632,2122,6731,5712,7761,7252,5717,3670,9823,8289,1645,3187,1654,3713,1672,6289,5266,147,9363,5786,8351,4261,169,5300,3765,3769,7358,4804,200,714,2255,7889,218,8948,2296,1290,786,1312,6946,2854,1835,6961,9011,309,2869,6977,1868,4943,4433,7008,9590,7032,6017,1415,5512,7049,3999,2978,4515,7589,5041,1463,6071,1465,5566,8133,969,6609,3027,5080,6107,481,3048,2046",260,135,8000,0.9,1.0,HIGH,0.38197827339172363
21312,22558,"4611,6537,2058,2703,7058,531,4758,4516,1317,5161,4905,6828,1197,8494,8367,45,3117,6450,1971,6199,7358,9415,9288,8013,3662,6221,5588,213,7125,9687,7897,8921,3293,4061,8797,2021,6505,7914,8809,2800,3570,3699,9336,8569,6140",260,135,8000,0.9,1.0,MEDIUM,0.361034631729126
970,970,8528,260,135,8000,0.9,0.9,LOW,0.25332188606262207
42364,44786,"4616,8714,1555,532,8727,9244,6183,4649,6187,5685,5174,7223,2103,6223,3682,7781,4202,5232,1138,3189,9846,6265,9340,7299,8838,9352,652,2190,4238,9871,2708,663,4247,6301,6825,169,8878,174,9392,7859,1717,706,5830,1734,3273,718,3283,6360,7385,7389,4323,8933,232,6378,2798,2803,8440,9982,6913,1297,2323,9495,3864,1817,1306,2336,5415,5418,1322,2864,2369,9027,6468,2371,9030,6474,2900,6485,3931,1390,3450,8578,2960,7056,9621,408,2457,1945,7578,2468,9146,6101,8664,3033,3547,7656,7663,7667",260,135,8000,0.9,0.9,HIGH,0.36901307106018066
21412,22476,"9987,7684,4743,135,1807,6289,2835,4501,1687,3096,4503,9851,2075,4253,2718,4257,549,5030,9771,5421,3888,9009,7728,1849,188,322,9667,6212,5964,5836,7758,9424,1874,9430,1623,9559,5723,2911,2145,2923,2427,4351",260,135,8000,0.9,0.9,MEDIUM,0.36801576614379883
42389,45105,"515,525,3601,1043,7700,2070,4632,2584,3102,6177,1062,2092,3631,7731,3636,3640,4164,8795,91,9308,619,8816,9842,9340,2698,6795,142,3739,8863,3764,7861,2742,5310,4803,9923,3788,3283,9940,1755,7903,9953,8421,9446,5352,9461,8438,6901,5882,3323,8958,767,4355,782,5912,5404,7969,302,9009,2869,1845,829,1343,2374,4441,7015,4975,5490,6528,9106,9107,2454,4504,1949,2974,7584,4015,8625,6581,4542,7105,9667,8658,5586,468,4565,8663,4061,6622,997,1529,3582",260,135,8000,0.9,0.8,HIGH,0.37200474739074707
970,970,1443,260,135,8000,0.9,0.8,LOW,0.2573111057281494
21305,22523,"2310,3719,1546,2317,7949,9234,5906,9622,151,6935,3353,7578,8989,5280,1952,3233,2469,6182,1195,3373,2357,3381,3382,6456,7994,8122,7485,8895,7616,4161,2752,68,2644,8916,8660,343,9941,1247,4447,4472,4587,6636,5229,2420,7284,4604,4345,8828,2813",260,135,8000,0.9,0.8,MEDIUM,0.3620314598083496
970,970,3003,260,135,8000,0.9,0.7,LOW,0.2573113441467285
42527,45019,"2562,516,5130,9228,9743,8211,2072,8218,2592,9248,5666,8740,9257,8749,9783,3128,3138,8771,586,9296,2645,599,8793,4185,8285,7776,2663,1641,5225,6257,1138,1657,5755,3714,642,5263,9363,6810,5788,4256,2726,4268,4283,6849,3271,8920,2778,7904,3814,8941,6401,3331,4870,6419,3862,6934,6425,7462,6443,1324,7473,7478,5434,833,4933,5961,9548,9046,345,859,7005,3430,7036,5501,1916,381,1925,5006,9619,3479,419,6054,7090,9651,6074,6587,3013,9158,8646,9163,2511,3026,9688,1496,2530,7151,8175",260,135,8000,0.9,0.7,HIGH,0.3839719295501709
21443,22437,"3458,9221,7430,3973,8074,4239,7318,2839,7197,9248,6178,5027,3874,8613,6311,6313,8234,7849,8492,6961,6201,443,1468,7876,2245,3397,8261,9295,4050,5588,1625,3034,1114,3290,8805,1640,9969,1651,7416,9593",260,135,8000,0.9,0.7,MEDIUM,0.37399983406066895
970,970,935,260,135,8000,0.9,0.6,LOW,0.2543201446533203
42700,45108,"3073,1540,1032,8716,9746,6179,8740,8229,2610,4148,9273,4665,6205,2623,5184,6719,2626,5190,2636,3665,7762,2641,5717,3163,6243,616,2667,7794,5236,7285,1652,631,4215,6779,9855,1153,9352,5266,1685,7836,9384,8360,8873,3763,5314,9923,1735,3282,3304,7913,1773,4335,7407,9973,5879,9979,1287,275,4387,7469,3885,309,9024,8519,9032,2377,1351,4437,9559,5980,6006,2426,6528,1941,2967,413,5546,4532,6070,438,7102,1983,9152,1992,7625,5579,8149,7644,3564,5113,4091",260,135,8000,0.9,0.6,HIGH,0.3969380855560303
21312,22558,"3971,4228,7557,4233,9872,7697,4370,7826,2196,1172,5651,3607,792,1568,6691,2213,1573,9255,5160,3753,7082,9387,6697,3503,7600,3131,6722,5446,3144,6729,7887,7639,6104,4065,4068,6245,4464,2805,4472,1151,7808",260,135,8000,0.9,0.6,MEDIUM,0.37399959564208984
42503,45093,"8705,1041,5142,8731,5147,2595,9253,9771,2608,2611,8762,4164,3652,8774,5192,5195,78,8277,1110,9815,2140,4701,5727,3177,7275,7794,1651,121,5753,646,8845,1684,3221,8347,5279,1184,1188,9900,2740,695,5817,2240,199,6344,8394,207,8405,8422,9447,4328,232,5377,6403,9997,278,4380,7454,8483,9518,4400,6964,5442,327,2378,845,3408,3923,9560,858,2918,9067,5494,2938,390,5527,5533,2975,8096,4512,6050,7075,8100,7086,6590,2496,2507,8657,8661,2520,4568,9179,7653,3051,9710,9716,2040",260,135,8000,0.9,0.5,HIGH,0.34407973289489746
970,970,3385,260,135,8000,0.9,0.5,LOW,0.27526402473449707
21398,22406,"9987,4613,1422,4625,8341,8213,5655,7324,158,1823,7327,6179,2085,2342,5413,9389,8366,3255,1977,6853,1741,2896,8400,2643,6102,4440,5982,5734,7272,9836,9710,7024,3441,627,884,243,6390,4349,6397,5758,4864",260,135,8000,0.9,0.5,MEDIUM,0.3590395450592041
42489,45023,"2563,2569,9,3599,2069,8228,4651,7729,2557,66,7236,6726,4685,7250,8794,7264,9316,5221,9317,8824,1153,7304,4237,5265,5779,151,672,8355,163,4259,6312,9914,4311,216,6369,6376,5866,747,5356,1772,247,7418,9468,8957,4865,7950,8980,6431,4405,5437,7487,320,3909,8518,9031,6472,3918,3408,4963,8039,7019,2412,7038,900,1422,5007,7569,403,6550,2456,8092,413,1440,2976,1444,4518,8103,2484,3001,441,4547,5589,3032,8152,9691,480,4587,7154,4091,509",260,135,8000,0.9,0.4,HIGH,0.35205650329589844
970,970,3590,260,135,8000,0.9,0.4,LOW,0.2712745666503906
21267,22527,"6277,3718,3723,8459,1039,1807,8213,3862,7579,7454,8352,6693,4264,4778,5163,8111,3120,2864,306,435,4282,5819,2620,1088,8774,4551,5318,3401,2385,1747,1876,602,7132,3424,8417,3554,4986,5476,6885,2918,494,3183,7546",260,135,8000,0.9,0.4,MEDIUM,0.37699127197265625
970,970,960,260,135,8000,0.9,0.3,LOW,0.2652904987335205
42212,44802,"9220,520,18,3603,6677,8215,8742,6189,4655,5171,8774,3677,3678,9838,7795,4727,9847,1660,2687,9344,9856,3200,5258,1163,8854,8874,4266,9900,5814,5304,7360,9412,1735,8904,2761,9930,6859,6347,2769,5336,9945,9961,7917,3312,3824,9978,6907,8442,8445,772,1291,4879,784,3858,1813,8481,6946,1831,4393,9002,3889,3894,826,6974,3394,6472,861,1375,2399,2409,4471,3450,6018,899,4484,7556,3977,6542,7064,9119,5536,4002,7598,9648,9136,7099,7627,9164,1486,1999,7122,9687,3549,7134,7647,7649,6137",260,135,8000,0.9,0.3,HIGH,0.3999300003051758
21505,22359,"3075,1546,6669,9488,531,6038,280,9625,4634,798,4639,2977,4264,7850,48,1458,437,5047,7608,7354,443,9915,6973,3647,2623,4545,9028,5445,2375,6472,4169,8135,2760,8400,977,8658,6358,9047,1368,9049,7642,6367,3423,6755,7141,8809,2804,372,4725,3831,6522",260,135,8000,0.9,0.3,MEDIUM,0.3480689525604248
970,970,1175,260,135,8000,0.9,0.2,LOW,0.25531721115112305
42375,45035,"6145,7183,4627,1046,3609,3612,8733,1067,6193,7218,1084,1088,7233,6209,3139,2125,1108,1623,5210,1641,4713,6266,7806,9866,3211,1165,1683,4777,6831,8371,183,5819,2240,3273,6862,5845,3797,2272,4832,7407,3317,3832,3321,2299,4347,9979,5377,9473,7940,263,6418,7969,290,807,1324,3385,1354,2381,4431,847,9552,859,6491,3422,3936,9062,7014,1898,365,2930,8056,1414,7065,2470,5543,5032,7604,9667,2500,468,2004,9172,9178,4579,3048,1002,9714,3062,9720",260,135,8000,0.9,0.2,HIGH,0.3869655132293701
21616,22526,"6403,4486,394,3466,144,3218,7444,7957,4763,1692,5275,4383,3232,8615,3753,2475,9781,2357,5176,1735,2378,978,9300,1236,4436,4957,7774,865,8418,8420,9572,8934,7275,4844,5230,7922,4596,8183,1661",260,135,8000,0.9,0.2,MEDIUM,0.35504984855651855
970,970,8763,260,135,8000,0.9,0.1,LOW,0.2293844223022461
42306,45078,"8717,3602,9756,4127,7217,9272,7224,2622,8259,6729,5197,2139,4194,3180,9838,9328,9333,2679,1147,4744,9865,5770,8846,2707,9382,8359,5289,4273,181,6840,1211,5312,716,9938,4821,6881,3815,8935,8432,3827,4340,6904,9467,4347,4357,8968,6921,3340,2319,3366,9004,4915,7992,5959,5457,850,7000,3419,5979,356,5481,3434,8041,4972,3957,9080,3450,385,5001,1418,906,6552,409,411,1440,4001,4515,6569,427,940,9133,9649,950,963,964,2500,3529,7626,9166,2001,6615,4058,5619,7673,2046",260,135,8000,0.9,0.1,HIGH,0.37699222564697266
21412,22476,"2177,387,8455,893,4368,6420,3477,2588,28,8993,1186,3237,3750,1449,6957,4527,7471,1456,8239,8252,7229,6977,5953,1607,9161,3017,2763,5836,4045,846,8784,7770,993,7778,4706,5609,5356,7025,5618,3317,9077,7800,9977,2939,8444,6141",260,135,8000,0.9,0.1,MEDIUM,0.37100696563720703
970,970,6698,260,135,8000,0.8,1.0,LOW,0.2762608528137207
42284,44580,"2567,8718,8725,6168,3097,539,8743,3112,8238,1582,7734,7232,6727,71,8268,3660,1105,5715,3162,8287,115,4214,1655,7291,4225,9347,9348,7820,6286,663,6808,4247,7839,1189,6822,1193,6320,6339,9413,7366,6858,715,2774,8922,9436,232,7401,762,5378,3350,1308,9507,6450,3378,4413,8510,9548,846,3409,2385,5459,8019,8021,3416,7000,1888,4452,9586,5541,8101,1962,7086,4021,2499,7110,6091,7120,6615,475,5614,1520,8696,2554",260,135,8000,0.8,1.0,HIGH,0.39294862747192383
21564,22460,"7428,6024,13,2960,5905,9499,803,9137,9393,5045,4666,1468,9021,3517,8000,7108,8263,9034,6091,3149,7631,2385,8658,6611,4180,2133,8916,981,9818,7516,5213,226,8931,7652,5351,488,8555,5998,7154,8819,2421,8829,7807",260,135,8000,0.8,1.0,MEDIUM,0.3640267848968506
970,970,9972,260,135,8000,0.8,0.9,LOW,0.26130008697509766
42952,45010,"5125,7688,6154,7695,4627,4117,1047,4632,2584,3107,1603,8260,4680,8266,7759,2646,5723,5215,1634,6246,3178,3188,6265,2686,5760,8838,9356,5263,6803,3736,1693,6307,6311,2225,6838,7862,6330,9917,722,9940,4318,225,3812,2285,9977,4359,8972,8461,2319,4879,6929,2327,1819,9514,7473,5947,322,9545,7510,4955,1373,4459,7026,2421,1916,8061,2942,8573,3978,3472,913,6034,7059,4503,7578,5534,6047,1443,4515,5031,2473,3503,4019,9143,6073,9672,8143,4562,469,8150,482,8165,3049,5611,5108",260,135,8000,0.8,0.9,HIGH,0.3899548053741455
21232,22352,"5890,645,4105,1804,2319,6671,273,4119,9118,1694,3747,4644,5543,5287,5162,3246,306,4405,3648,2756,9157,3398,8516,3912,1225,4682,9300,596,8027,3806,6113,9193,874,9195,1516,9329,4598,2172,4094,3328",260,135,8000,0.8,0.9,MEDIUM,0.3251304626464844
970,970,3597,260,135,8000,0.8,0.8,LOW,0.24933314323425293
42389,45105,"515,5,6664,8714,2060,2576,4633,55,2618,7228,1600,6216,9290,5201,2132,5207,1114,7266,4713,8303,7794,1653,2687,4225,3205,1692,3742,162,1187,165,4285,5824,9929,714,6347,7390,2784,3810,7396,3325,4876,5904,8465,9497,5408,8491,7479,9536,5952,8008,2890,7503,2394,1885,6495,5475,7528,9071,3954,9077,8054,2938,5501,3967,7553,4995,7556,7060,7068,2973,2470,5542,9128,7596,4015,2997,443,3520,4547,3011,7621,1987,6607,6096,1999,3027,6122,3051,2028,8172,7669,9720,1018",260,135,8000,0.8,0.8,HIGH,0.37699151039123535
21419,22511,"771,6538,1677,5264,19,5268,663,7200,4128,6949,9643,1709,5038,6959,2992,7348,694,1335,9146,2114,5060,711,841,7881,6859,9419,8273,5074,2645,473,5083,2914,866,6629,7528,1512,8683,1517,3822,3055,1521,9076,2045,512",260,135,8000,0.8,0.8,MEDIUM,0.3620316982269287
42209,44981,"7682,6658,6156,7180,4620,1048,7711,2599,1065,5686,8763,2111,7232,9288,3657,1102,8276,7768,7778,110,9854,5759,7303,5258,6291,8858,8347,669,7862,7872,1217,2756,9413,5830,6342,1735,4813,1230,3791,1229,5841,8408,6362,6365,2792,5878,4343,4860,1286,8470,2327,2842,6436,5931,8499,820,6966,5950,3394,8515,6472,4436,351,7524,7025,9586,6519,3963,9085,8574,3965,5507,8071,9613,8594,2453,2986,8108,9644,5040,2484,3009,9667,6092,1485,8145,7127,8664,6110,2016,3049,2544,4593,5106,6644,2036,7670,2559",260,135,8000,0.8,0.7,HIGH,0.35804224014282227
970,970,3792,260,135,8000,0.8,0.7,LOW,0.27426600456237793
21415,22297,"131,8324,5895,9352,6665,2699,2191,7569,8594,5140,7448,1561,8345,5147,2720,8738,5673,4778,2091,1839,48,8116,6966,9014,7485,4798,1342,3522,2371,2756,9542,1735,9932,3661,7886,2254,4432,6865,4948,7636,92,2014,479,9056,1505,8675,6003,1534",260,135,8000,0.8,0.7,MEDIUM,0.3450770378112793
42610,45046,"1031,9735,5641,1035,5649,4628,2586,4636,9758,8738,5157,2598,2088,5674,4139,9261,2095,7740,61,2627,5190,1099,2638,5203,9813,612,1136,5744,6777,1669,7825,6290,3222,6809,6297,6308,9903,4276,7349,6838,183,8886,1213,6338,8905,5325,728,2267,4317,6879,7395,230,8936,8946,2808,7928,2302,5377,3331,6916,5384,6924,2333,3360,3367,2875,7487,6980,848,4948,2905,4441,7006,9054,1888,2928,5488,1395,9076,4983,7557,9613,1937,1426,4504,9118,4009,2484,7095,7614,4032,8642,9676,7119,2534,5619,4088,5114,4603",260,135,8000,0.8,0.6,HIGH,0.3720052242279053
970,970,4486,260,135,8000,0.8,0.6,LOW,0.25033116340637207
21363,22231,"2183,7176,8458,6795,1551,20,4245,2708,4760,5659,2461,6941,5022,5536,1054,8614,7977,9257,557,9267,2484,5815,1720,9021,8765,3902,1985,4547,5830,2764,844,718,8143,3152,5327,7246,5971,6235,6112,6497,8808,6124,9328,1779,9076,4341,3700,1784",260,135,8000,0.8,0.6,MEDIUM,0.3500633239746094
970,970,234,260,135,8000,0.8,0.5,LOW,0.24933266639709473
42271,44903,"5121,527,9752,29,6691,9253,4668,2622,9280,1602,4166,6216,8776,9800,9303,1115,1638,8806,2665,7793,6263,3208,9864,9358,8847,5777,664,156,8354,4771,5290,8365,6321,2233,1730,2244,8393,5835,4812,7904,1762,1255,3821,3823,5364,4342,3831,5366,3834,9981,9470,5376,5384,780,7439,1296,2323,6426,6429,9502,3875,4899,1324,8497,6961,8037,5482,4459,363,4463,4983,376,2943,1407,3974,3465,1930,2451,7066,7067,447,5568,9668,6600,8141,4558,8143,9689,2009,3040,3565,4598,1020,2046",260,135,8000,0.8,0.5,HIGH,0.39394688606262207
21495,22503,"9353,5390,2966,7833,2969,1306,5018,2842,9120,2721,9599,2990,9902,687,4021,2102,7991,5176,3895,6842,4027,7096,1856,833,2756,3782,72,6602,976,4306,8152,8665,5848,2399,6240,9574,5096,6892,7022,5618,9843,4980,3315,6260,8946,3069,9087",260,135,8000,0.8,0.5,MEDIUM,0.367018461227417
970,970,7437,260,135,8000,0.8,0.4,LOW,0.27426671981811523
42575,44871,"5124,4104,3597,1551,9746,4116,4634,548,1065,2097,6709,3132,2109,2622,1097,9808,5208,6750,5736,5740,4207,4720,7292,8833,1163,5779,5278,2722,9894,1209,697,2236,3265,5314,714,8395,3787,4814,2259,2263,3805,7903,7393,7907,9450,3822,757,7414,7420,1278,255,7936,7426,1796,9988,267,8472,3383,5946,4930,8003,8006,8521,6990,1880,9048,7517,3936,5478,364,3439,4463,9584,382,6530,7043,5003,5010,3478,3992,2976,2467,4014,9140,2497,4565,8664,4059,5089,6122,2555,6655",260,135,8000,0.8,0.4,HIGH,0.3759946823120117
21349,22161,"2307,7171,3718,5384,4237,7056,8594,1683,9362,9109,288,422,9642,428,1582,7087,2867,8244,9400,5944,9659,2110,8766,2115,3779,6979,7491,8260,969,74,5707,6603,6733,2635,9679,6359,9048,2406,1255,9707,8043,7917,3827,9715,1399,3070,4863,5760",260,135,8000,0.8,0.4,MEDIUM,0.35804176330566406
970,970,3255,260,135,8000,0.8,0.3,LOW,0.2513275146484375
