profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
2412,2401,"319,900,330,746,653,685,752,188,191",260,135,800,0.5,0.8,MEDIUM,0.17783617973327637
4827,4814,"578,488,879,627,307,725,788,695,600,858,767",260,135,800,0.5,0.8,HIGH,0.18282246589660645
4836,4815,"545,417,258,676,712,329,459,560,184,798,831,256",260,135,800,0.5,0.7,HIGH,0.18584680557250977
981,981,638,260,135,800,0.5,0.7,LOW,0.11976408958435059
2412,2405,"423,491,780,913,30",260,135,800,0.5,0.7,MEDIUM,0.19057393074035645
4818,4807,"419,517,902,906,876,111,848,692,504,25",260,135,800,0.5,0.6,HIGH,0.20460939407348633
999,997,565,260,135,800,0.5,0.6,LOW,0.15078139305114746
2403,2398,"641,147,503,857,509",260,135,800,0.5,0.6,MEDIUM,0.1547713279724121
999,997,31,260,135,800,0.5,0.5,LOW,0.12781691551208496
4824,4814,"483,836,69,964,186,681,666,826,730,316",260,135,800,0.5,0.5,HIGH,0.18568992614746094
2409,2406,"965,849,759,796,671",260,135,800,0.5,0.5,MEDIUM,0.18383502960205078
981,980,315,260,135,800,0.5,0.4,LOW,0.14283514022827148
4824,4813,"1,259,613,934,326,377,492,48,157,244,84,500,501,57,445",260,135,800,0.5,0.4,HIGH,0.17587780952453613
4824,4813,"987,227,555,430,847,84,217,827",260,135,800,0.5,0.3,HIGH,0.17185521125793457
2412,2404,"833,195,526,304,405,476",260,135,800,0.5,0.4,MEDIUM,0.18185758590698242
993,992,4,260,135,800,0.5,0.3,LOW,0.16288113594055176
2409,2407,"514,374,791",260,135,800,0.5,0.3,MEDIUM,0.1728529930114746
4827,4810,"459,429,977,147,916,789,920,121,923,188",260,135,800,0.5,0.2,HIGH,0.19495844841003418
999,997,31,260,135,800,0.5,0.2,LOW,0.14609217643737793
2412,2407,"456,11,881,978,127",260,135,800,0.5,0.2,MEDIUM,0.18810772895812988
2403,2397,"866,646,714,798,566,734,32",260,135,800,0.5,0.1,MEDIUM,0.16906118392944336
993,992,99,260,135,800,0.5,0.1,LOW,0.1590876579284668
4827,4814,"291,932,361,843,492,561,756,501,980,23,535,637,223",260,135,800,0.5,0.1,HIGH,0.19205474853515625
4827,4814,"132,427,844,781,942,624,405,886,375,218",260,135,800,0.4,1.0,HIGH,0.19105768203735352
2412,2405,"345,164,644,38",260,135,800,0.4,1.0,MEDIUM,0.1747441291809082
999,997,565,260,135,800,0.4,1.0,LOW,0.1838369369506836
981,981,615,260,135,800,0.4,0.9,LOW,0.17573142051696777
2412,2407,"90,194,259,458",260,135,800,0.4,0.9,MEDIUM,0.22260594367980957
4830,4814,"356,933,966,293,169,330,876,400,401,562,342,510,256",260,135,800,0.4,0.9,HIGH,0.2465982437133789
4824,4810,"678,999,839,974,943,495,725,534,126,63",260,135,800,0.4,0.8,HIGH,0.213670015335083
2415,2407,"904,397,45,604,732",260,135,800,0.4,0.8,MEDIUM,0.2295982837677002
981,981,638,260,135,800,0.4,0.8,LOW,0.1847853660583496
4824,4808,"196,998,999,594,757,503,376,761,732,957,575",260,135,800,0.4,0.7,HIGH,0.238555908203125
993,992,99,260,135,800,0.4,0.7,LOW,0.1916515827178955
2412,2404,"325,326,400,86,343",260,135,800,0.4,0.7,MEDIUM,0.23154497146606445
2412,2406,"363,661,863,656",260,135,800,0.4,0.6,MEDIUM,0.21355462074279785
4818,4803,"836,229,263,551,173,461,79,16,595,758,760,187,320",260,135,800,0.4,0.6,HIGH,0.2344989776611328
999,997,565,260,135,800,0.4,0.6,LOW,0.19164729118347168
4827,4814,"770,292,939,139,622,539,951,281,27,542,352",260,135,800,0.4,0.5,HIGH,0.23151016235351562
981,980,806,260,135,800,0.4,0.5,LOW,0.18859267234802246
2403,2398,"36,850,219,540,160",260,135,800,0.4,0.5,MEDIUM,0.2394866943359375
981,980,315,260,135,800,0.4,0.4,LOW,0.1786508560180664
2409,2405,"593,898,847",260,135,800,0.4,0.4,MEDIUM,0.2115621566772461
4824,4809,"993,487,233,329,715,235,717,652,460,590,151,191",260,135,800,0.4,0.4,HIGH,0.259519100189209
4827,4811,"194,451,420,262,230,106,559,465,311,57,346,285,858",260,135,800,0.4,0.3,HIGH,0.2485513687133789
2412,2407,"202,333,563,794,411,639",260,135,800,0.4,0.3,MEDIUM,0.24053716659545898
996,994,19,260,135,800,0.4,0.3,LOW,0.19682598114013672
978,978,533,260,135,800,0.4,0.2,LOW,0.17784428596496582
2403,2397,"601,753,49,84",260,135,800,0.4,0.2,MEDIUM,0.21175408363342285
4824,4812,"134,392,777,400,947,152,987,508,351",260,135,800,0.4,0.2,HIGH,0.2526731491088867
4821,4812,"483,836,645,422,36,18,852,534,250",260,135,800,0.4,0.1,HIGH,0.253617525100708
2409,2401,"354,612,74,268,877,464,56,377,154,32",260,135,800,0.4,0.1,MEDIUM,0.21169376373291016
978,976,439,260,135,800,0.4,0.1,LOW,0.19677400588989258
4824,4815,"166,456,72,874,908,207,114,883",260,135,800,0.3,1.0,HIGH,0.24347805976867676
969,967,863,260,135,800,0.3,1.0,LOW,0.19461560249328613
2415,2405,"642,556,557,52,789,342,318",260,135,800,0.3,1.0,MEDIUM,0.2505037784576416
4830,4815,"769,997,873,844,526,240,114,183,599,121,124,862",260,135,800,0.3,0.9,HIGH,0.23554325103759766
999,997,31,260,135,800,0.3,0.9,LOW,0.16672301292419434
2412,2407,"475,660,317,968",260,135,800,0.3,0.9,MEDIUM,0.23454070091247559
4815,4806,"513,933,486,46,400,979,791,125,990",260,135,800,0.3,0.8,HIGH,0.25748157501220703
981,980,806,260,135,800,0.3,0.8,LOW,0.17865729331970215
2409,2403,"241,658,125",260,135,800,0.3,0.8,MEDIUM,0.25078868865966797
996,994,19,260,135,800,0.3,0.7,LOW,0.19082021713256836
4827,4811,"866,670,734,491,779,86,87,889,158,127,576",260,135,800,0.3,0.7,HIGH,0.2477564811706543
2412,2407,"836,111,626,980,414",260,135,800,0.3,0.7,MEDIUM,0.2417740821838379
981,980,315,260,135,800,0.3,0.6,LOW,0.17091989517211914
4830,4814,"778,554,972,682,243,247,215,761,218,443,799",260,135,800,0.3,0.6,HIGH,0.2367854118347168
2400,2393,"804,94,799,752",260,135,800,0.3,0.6,MEDIUM,0.24196743965148926
2412,2404,"2,739,644,710,780,785,631,284",260,135,800,0.3,0.5,MEDIUM,0.2177417278289795
960,958,107,260,135,800,0.3,0.5,LOW,0.18981575965881348
4815,4804,"196,996,102,754,980,983,56,892,317",260,135,800,0.3,0.5,HIGH,0.24376463890075684
999,997,565,260,135,800,0.3,0.4,LOW,0.1798841953277588
4815,4798,"835,377,614,328,428,879,145,467,278,310,985,988,383",260,135,800,0.3,0.4,HIGH,0.2497241497039795
2412,2407,"577,833,788,52,731",260,135,800,0.3,0.4,MEDIUM,0.23972415924072266
999,997,565,260,135,800,0.3,0.3,LOW,0.1919090747833252
4830,4814,"867,324,745,907,656,753,83,52,790,889,956,413,541",260,135,800,0.3,0.3,HIGH,0.26876020431518555
2409,2402,"324,294,557,670,352",260,135,800,0.3,0.3,MEDIUM,0.23288559913635254
4830,4815,"292,37,838,456,680,238,592,212,437,820,727,539,829,859,736",260,135,800,0.3,0.2,HIGH,0.22391724586486816
999,997,565,260,135,800,0.3,0.2,LOW,0.200941801071167
2409,2404,"46,145,54,155,478",260,135,800,0.3,0.2,MEDIUM,0.21593022346496582
4818,4807,"583,330,234,875,219,171,913,756,470,155,158",260,135,800,0.3,0.1,HIGH,0.24488592147827148
999,997,565,260,135,800,0.3,0.1,LOW,0.17472362518310547
2412,2407,"777,209,598,89,607",260,135,800,0.3,0.1,MEDIUM,0.23678827285766602
981,980,315,260,135,800,0.2,1.0,LOW,0.19283103942871094
2406,2399,"867,702,20,475,700,510",260,135,800,0.2,1.0,MEDIUM,0.2307295799255371
4824,4813,"193,386,195,773,552,235,268,428,816,241,656,243",260,135,800,0.2,1.0,HIGH,0.24772429466247559
4824,4813,"36,644,262,334,187,28,286,891,320",260,135,800,0.2,0.9,HIGH,0.24388623237609863
999,998,733,260,135,800,0.2,0.9,LOW,0.1690845489501953
2412,2407,"293,653,593,918,87,153,127",260,135,800,0.2,0.9,MEDIUM,0.2349076271057129
999,998,733,260,135,800,0.2,0.8,LOW,0.17980003356933594
4824,4812,"965,614,551,103,297,556,253,58,539,957,926",260,135,800,0.2,0.8,HIGH,0.24066853523254395
2412,2405,"931,968,138,179,276,442,158",260,135,800,0.2,0.8,MEDIUM,0.24677014350891113
4830,4814,"833,580,614,104,9,234,527,977,625,723,119,509,190",260,135,800,0.2,0.7,HIGH,0.2538578510284424
981,981,615,260,135,800,0.2,0.7,LOW,0.2008500099182129
2415,2405,"69,552,590,654,79,658,307,312",260,135,800,0.2,0.7,MEDIUM,0.26274728775024414
4824,4811,"879,688,307,372,470,377,282,443,479,576",260,135,800,0.2,0.6,HIGH,0.25174403190612793
981,980,806,260,135,800,0.2,0.6,LOW,0.18695497512817383
2412,2405,"746,495,380,285,734",260,135,800,0.2,0.6,MEDIUM,0.23685669898986816
4821,4807,"131,36,586,940,398,655,240,720,81,534,696,281,188",260,135,800,0.2,0.5,HIGH,0.2258925437927246
2412,2406,"679,939,660,277,246,372,602,798",260,135,800,0.2,0.5,MEDIUM,0.2199113368988037
984,984,697,260,135,800,0.2,0.5,LOW,0.21482205390930176
4824,4811,"66,4,453,7,814,367,695,989",260,135,800,0.2,0.4,HIGH,0.2557065486907959
2415,2407,"755,292,935,864",260,135,800,0.2,0.4,MEDIUM,0.2058398723602295
996,994,19,260,135,800,0.2,0.4,LOW,0.19277334213256836
975,973,935,260,135,800,0.2,0.3,LOW,0.18059015274047852
4815,4808,"385,706,482,932,962,233,235,528,562",260,135,800,0.2,0.3,HIGH,0.2486734390258789
2397,2394,"425,365,624,305,464,821,441",260,135,800,0.2,0.3,MEDIUM,0.22757172584533691
984,984,697,260,135,800,0.2,0.2,LOW,0.1707305908203125
4827,4815,"963,742,424,329,463,911,657,726,152,767",260,135,800,0.2,0.2,HIGH,0.2625088691711426
2412,2404,"1,616,939,493,152,58",260,135,800,0.2,0.2,MEDIUM,0.2548031806945801
981,981,638,260,135,800,0.2,0.1,LOW,0.16901302337646484
4827,4812,"609,358,552,777,813,83,564,24,159,191",260,135,800,0.2,0.1,HIGH,0.2638125419616699
2415,2405,"932,39,9,43,84,763,829,191",260,135,800,0.2,0.1,MEDIUM,0.2641282081604004
4836,4812,"165,871,967,648,778,299,396,492,489,943,238,785,855,248,407,571,253,159",260,135,800,0.1,1.0,HIGH,0.24211454391479492
996,994,19,260,135,800,0.1,1.0,LOW,0.17925167083740234
2397,2394,"902,238,209,273,792",260,135,800,0.1,1.0,MEDIUM,0.21776914596557617
4827,4812,"450,266,623,400,785,370,150,183,378,93,894",260,135,800,0.1,0.9,HIGH,0.21251821517944336
981,980,315,260,135,800,0.1,0.9,LOW,0.20157194137573242
2415,2407,"804,749,816,560,725,860",260,135,800,0.1,0.9,MEDIUM,0.22753310203552246
999,998,216,260,135,800,0.1,0.8,LOW,0.17527127265930176
2415,2407,"258,366,563,375,320",260,135,800,0.1,0.8,MEDIUM,0.23839855194091797
4824,4815,"130,674,677,102,968,622,111,110,179,795,192",260,135,800,0.1,0.8,HIGH,0.2593998908996582
4824,4810,"392,712,173,720,624,83,180,755,22,662,891",260,135,800,0.1,0.7,HIGH,0.24182748794555664
978,976,439,260,135,800,0.1,0.7,LOW,0.17095589637756348
2406,2403,"365,238,664,58,124",260,135,800,0.1,0.7,MEDIUM,0.2448558807373047
4815,4806,"581,134,1000,41,594,986,219,639",260,135,800,0.1,0.6,HIGH,0.23978209495544434
2415,2407,"641,330,218,604,191",260,135,800,0.1,0.6,MEDIUM,0.2289714813232422
999,997,565,260,135,800,0.1,0.6,LOW,0.1847999095916748
4827,4807,"3,356,392,809,554,907,460,237,238,973,560,243,183",260,135,800,0.1,0.5,HIGH,0.2376260757446289
981,981,638,260,135,800,0.1,0.5,LOW,0.2027301788330078
2409,2395,"1,514,705,589,414,191",260,135,800,0.1,0.5,MEDIUM,0.23774218559265137
981,980,806,260,135,800,0.1,0.4,LOW,0.19362926483154297
4827,4813,"868,7,425,138,798,12,269,575,401,562,532,151,861,766,767",260,135,800,0.1,0.4,HIGH,0.2666933536529541
2406,2402,"258,227,978,628,352",260,135,800,0.1,0.4,MEDIUM,0.25277233123779297
4815,4812,"389,459,174,911,50,220,317",260,135,800,0.1,0.3,HIGH,0.23762178421020508
999,997,565,260,135,800,0.1,0.3,LOW,0.19486308097839355
2406,2397,"931,71,142,816,150,407",260,135,800,0.1,0.3,MEDIUM,0.21588683128356934
4821,4812,"770,740,456,332,341,822,28,350,831",260,135,800,0.1,0.2,HIGH,0.22079730033874512
981,981,615,260,135,800,0.1,0.2,LOW,0.19875812530517578
2403,2402,"617,745,585,911",260,135,800,0.1,0.2,MEDIUM,0.23386836051940918
981,981,638,260,135,800,0.1,0.1,LOW,0.17879891395568848
4827,4815,"194,483,516,69,738,387,452,934,720,945,632",260,135,800,0.1,0.1,HIGH,0.25081348419189453
2403,2395,"294,588,45,597,185,987,859",260,135,800,0.1,0.1,MEDIUM,0.21984243392944336
4827,4814,"450,679,713,652,280,55,792,955,61",260,135,800,0.0,1.0,HIGH,0.25960326194763184
