profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
24702,24641,"644,6791,5128,3977,5130,5257,6029,7830,1046,9754,8474,30,6691,6695,6697,4394,9003,172,4526,2351,7856,1714,178,1973,4160,8129,6722,1603,4163,5825,6212,456,1228,6350,4822,215,88,6999,1495,3036,2271,6371,3428,7018,2029,3310,1904,882,9202,5492,1526,2169,254,8189,6654,3839",310,30,7500,0.5,0.3,MEDIUM,0.01795339584350586
948,946,9645,310,30,7500,0.5,0.3,LOW,0.0139617919921875
49398,49291,"7684,5640,3085,1047,9754,2077,546,6186,2603,1581,51,6714,7230,8783,4177,3579,5716,8289,9320,7785,3691,624,2678,7292,9350,8330,7819,141,7822,8342,3224,671,4769,7842,5281,6311,8365,8886,8887,2751,1732,3783,5325,7391,6377,6893,4335,249,9987,7434,1803,2843,9505,1840,5945,6463,1347,4935,3917,5454,4947,2900,5462,6492,5473,7527,871,5998,7027,3446,2942,5006,2959,1432,6555,5025,1958,5543,431,439,8124,1472,8129,8645,9158,9163,9676,6093,8158,9201,2547,3060,1526,3063,8187",310,30,7000,0.5,0.3,HIGH,0.018947601318359375
24675,24623,"4225,4102,1543,9994,2958,9103,4245,4254,5790,9633,5794,5027,8612,9892,4002,552,7721,4010,6955,6062,7089,6194,3890,7603,694,4918,9911,2747,6845,3518,5058,6724,1481,6474,5579,9933,205,6611,3670,2262,2904,3033,4822,4315,2017,9186,3810,7012,5095,9064,747,3437,7668,1781,2299,6782",310,30,7000,0.5,0.3,MEDIUM,0.016954660415649414
948,947,8774,310,30,7000,0.5,0.3,LOW,0.012992382049560547
49383,49294,"4609,3078,6663,2575,3105,5673,5165,9264,1585,566,6714,9787,5189,588,5197,4173,1615,4694,88,8812,3693,5233,9844,9340,5759,3719,9874,8854,6822,7337,2217,6315,2733,691,182,697,9922,1736,9929,7373,7388,9441,5350,2800,1275,1278,9988,2821,6918,8463,6421,5409,1846,4414,3396,1350,337,339,8535,8029,6493,5470,8554,9579,8043,5999,8048,6516,8061,386,8071,8072,2955,3467,3469,8592,6034,9106,3484,2462,6561,1453,8118,7646,5094,1004,2032,1011,2038,9719,7679",310,30,6500,0.5,0.3,HIGH,0.018923044204711914
24681,24641,"1416,1419,4620,8844,4749,2705,2193,7700,537,5275,3483,6427,544,294,1702,1065,2864,4659,695,7097,5178,6720,3778,3011,4295,4554,9292,76,8914,2260,2645,4310,4694,6103,3548,350,2657,8803,1251,5093,2794,3695,3441,2801,5876,9717,2551,1018,7038",310,30,6500,0.5,0.3,MEDIUM,0.019948482513427734
987,986,4365,310,30,6500,0.5,0.3,LOW,0.014959335327148438
24693,24645,"1153,5635,2698,9619,9108,7573,1430,793,2591,5537,1701,6438,6056,2475,5420,5166,47,5040,1201,1842,7600,8632,6458,9403,6077,4414,6079,5059,4163,3277,8909,2512,7252,8917,7508,4437,2269,2658,9186,1511,6122,8428,1901,7790,1775,2034,5755,2557",310,30,6000,0.5,0.3,MEDIUM,0.021914005279541016
49401,49296,"10,5643,8207,3107,9765,6694,5166,558,9776,7730,6736,2642,594,1110,8795,8816,7794,3699,7284,5240,6779,6781,8834,4234,3727,5278,6816,2740,8884,188,9413,4294,2764,9430,7388,2780,8932,8937,2283,4331,4335,8946,244,1784,1807,3346,5914,6956,6457,1854,3903,831,3409,6488,3939,8549,9574,2923,1397,4472,7033,7545,9601,9602,2953,8078,4499,1428,9111,1946,7579,2972,5023,938,2993,2484,8125,6596,3528,457,1481,5580,2521,4058,3546,1505,5090,6632,3065,3072",310,30,6000,0.5,0.3,HIGH,0.033907413482666016
957,956,768,310,30,6000,0.5,0.3,LOW,0.012964725494384766
49377,49272,"17,9238,9756,8739,8743,5169,54,9794,3145,6731,8268,2635,9297,8787,6239,4714,2669,6256,4725,9336,123,4739,5257,6283,4238,8336,664,5275,5276,3746,5809,4787,9910,9399,2236,2239,6338,707,8904,2256,733,738,4845,237,8942,4348,2816,1793,8966,1803,8466,4887,8482,8490,3379,3902,4419,5448,5960,1869,6990,5461,4444,5470,5475,7525,5480,5996,9584,886,2937,7545,7570,5527,9112,3486,7073,1446,6577,7095,8639,8129,8653,3028,5588,6107,2524,6120,6131,4083",310,30,5500,0.5,0.3,HIGH,0.018949508666992188
24696,24640,"6658,9348,5640,3976,3978,3470,5904,4371,3732,7061,5912,1049,284,3613,4897,4643,6692,8997,8743,1832,2475,2480,3508,2868,576,8897,451,2630,4681,2891,6604,8655,3792,4561,3796,4053,470,5334,1621,2647,6107,3166,8160,3812,1767,4715,119,4087,2425",310,30,5500,0.5,0.3,MEDIUM,0.016926050186157227
969,968,6645,310,30,5500,0.5,0.3,LOW,0.022940635681152344
24693,24640,"769,4228,9865,9225,779,5004,7952,2708,7957,1046,3860,3993,2970,1441,4643,1575,7209,6185,7212,8880,1329,9265,2228,3771,4412,9662,447,3267,6340,7366,4295,2889,1995,719,8151,1368,6747,1757,4191,7394,355,6756,7783,6506,8044,3184,1778,4722,6390,1655",310,30,5000,0.5,0.3,MEDIUM,0.018947601318359375
999,999,5067,310,30,5000,0.5,0.3,LOW,0.015955209732055664
49392,49277,"2059,5140,9236,8724,6684,1565,1568,9249,36,3625,4663,2105,6203,6722,4678,6217,2636,8791,3676,6239,5731,7782,8813,109,6779,4221,1152,4750,5265,9362,657,1176,2714,6300,3229,167,9392,6323,1203,1717,691,9913,6330,4795,1731,713,8906,729,8410,4317,1246,3825,7927,257,1287,3344,3858,4886,6934,8987,8480,8998,1834,3372,301,1847,3898,4413,3908,9545,4939,9548,6478,9042,8018,7536,6004,1911,2937,5497,1923,4491,908,2456,4504,1952,1445,1959,3499,9645,1457,2482,6071,7619,7623,7115,7645,9697,4579,504,7673,2559",310,30,5000,0.5,0.3,HIGH,0.03789854049682617
49389,49290,"1551,2063,8207,532,540,5154,6696,556,44,5172,8761,2618,7742,4164,9286,8272,7249,6742,603,9822,7263,2658,8297,8813,8814,9839,8307,1654,6265,8832,3206,7310,5627,9373,9907,5302,8892,6333,3264,9921,5314,9414,2253,6349,3794,7891,5336,8411,9950,6375,8940,5358,5881,6936,281,1311,1825,5416,6449,7480,5437,5961,7528,2923,3956,5003,5517,912,1940,3996,8607,1956,932,2982,7079,6056,5034,938,1458,2999,9659,3527,8139,9163,3547,9179,4574,4067,2532,5618,8691,9721,7675,5118,5631",310,30,4500,0.5,0.3,HIGH,0.024935007095336914
24666,24604,"9605,3718,7819,1936,8592,5267,5274,5915,6427,3996,3232,4131,5156,3496,4905,1450,809,6060,7217,177,1970,6963,7349,7094,1841,2745,1979,8128,1986,8770,2244,1478,6599,3789,2639,9169,1748,5333,7804,96,7779,2404,358,4333,252,7281,8562,1909,2427,6140,253,126,8320",310,30,4500,0.5,0.3,MEDIUM,0.01795172691345215
885,884,7107,310,30,4500,0.5,0.3,LOW,0.023934125900268555
24705,24646,"8962,387,3719,7821,6670,8846,2068,5269,3220,4632,7704,9756,285,6943,3359,38,9000,7977,7976,6956,4015,4784,7219,5300,1846,9015,5177,2362,9277,7617,1092,2506,5706,5583,3025,8018,5330,3670,8282,5599,3040,5858,5481,7145,4716,6384,9586,5492,8827,7037",310,30,4000,0.5,0.3,MEDIUM,0.016953468322753906
49392,49293,"5121,4099,7684,5128,3082,5135,4111,6162,1046,2071,7194,4650,8752,6193,8250,9792,1089,3649,2119,590,6223,7247,6250,1134,5756,8830,7311,5780,150,670,2720,9379,8357,9385,1193,689,5304,8888,2746,9914,1730,6850,9415,1229,5338,8412,9961,7404,3823,5874,3827,7414,5368,249,8442,9468,9984,771,7434,4366,7957,8473,4889,8992,7463,7986,825,3389,320,8001,4420,325,2889,5961,8531,4956,8545,4455,1387,7534,2926,1416,1424,5523,6547,5524,5528,1947,1957,6058,7597,4538,1984,3521,4552,6091,3019,4559,9195,492,8701",310,30,4000,0.5,0.3,HIGH,0.029919147491455078
972,970,3956,310,30,4000,0.5,0.3,LOW,0.018949508666992188
49395,49291,"2053,9223,6666,5658,2084,1579,5681,5694,9278,9280,6722,581,1098,6731,2637,3153,6239,1634,615,9325,1138,7795,1145,4730,123,1149,4733,642,1670,1160,8344,8346,5275,7334,5287,6313,6825,1203,8372,6850,4805,6857,7884,8397,3281,8403,9944,9442,5352,6382,752,8436,9461,3842,263,278,283,2341,808,9513,4912,1328,3388,1347,4428,2893,2385,8034,7018,6507,881,2937,2427,3964,4990,387,904,6032,9104,8596,406,5021,9630,4510,7597,8634,960,2504,970,2507,4561,4567,3553,2530,9193,2544,9200,2035,2041",310,30,3500,0.5,0.3,HIGH,0.019943714141845703
24690,24636,"2308,3333,9734,4,6285,9361,1299,5907,2709,3478,7066,9500,3998,4128,1188,8613,4393,5299,309,4664,1721,7229,8001,5188,8389,1861,9545,591,3412,597,1754,8796,349,9437,8799,2529,3557,8937,8174,3953,2291,9589,7925,6005,503,9471",310,30,3500,0.5,0.3,MEDIUM,0.020941972732543945
987,986,4365,310,30,3500,0.5,0.3,LOW,0.013962268829345703
987,987,3537,310,30,3000,0.5,0.3,LOW,0.013963460922241211
49374,49271,"7179,1038,3088,6682,546,4657,8769,9283,8773,80,4176,6751,1122,5735,1642,1645,111,9327,7795,3195,6782,3714,9860,8331,658,7322,6816,4769,166,9397,8374,4792,5320,1738,6860,2766,3792,8405,4822,7899,8924,3294,8414,740,8425,3312,3313,5876,2296,9466,766,8446,5375,8450,3332,6917,6405,8977,2834,2835,8990,292,6448,3894,7996,9021,6469,2390,5468,8546,870,9062,6509,6512,1394,7027,1914,2939,382,9606,3477,2970,1947,4512,2480,7606,8632,3523,8652,4056,3035,3037,992,7658,5614,1011,9204,2045,4608",310,30,3000,0.5,0.3,HIGH,0.03689837455749512
24675,24627,"5124,3205,7558,9356,7057,9106,8083,5521,4503,8344,3360,6049,5795,3108,4776,681,1069,6960,1847,7096,1338,6844,4926,579,326,3145,5459,2645,4312,2398,2785,484,744,8937,7917,6131,9715,1269,8821,8310,7670,1020,3965,3838,6143",310,30,3000,0.5,0.3,MEDIUM,0.030916929244995117
49380,49271,"6,3598,4111,5650,4629,1564,7197,2080,2082,3118,7216,7746,581,6728,8266,74,3148,4685,3658,79,5211,1631,8809,1642,7791,4603,636,7812,8325,7302,3213,8845,3228,6301,6812,1702,5804,178,9908,6330,3260,1212,2752,2754,3788,8914,9941,3289,8424,744,5354,4333,3823,6895,1266,6905,3833,2299,2815,1795,7437,4880,9490,4375,282,2331,5921,1826,5411,3373,7472,7481,3387,4927,9555,7000,9053,7014,8049,8561,7027,883,2433,7557,9111,2458,5544,426,1450,8621,1453,7608,959,7618,4035,965,8147,1503,4066,3044,4583,4073,1514,7657,504,2043,9727",310,30,2500,0.5,0.3,HIGH,0.018948793411254883
24687,24635,"8966,2823,1803,397,5647,7697,2963,1556,8211,6168,3611,542,5407,4768,5154,6692,7205,6311,7464,1581,3120,3250,9780,8762,9914,7100,6907,9022,4932,3269,1351,2377,4810,2379,6350,2129,9173,3929,8154,7642,4058,8799,1638,1135,111,1906,7030,2809,4987,6524,5757,3454,8320",310,30,2500,0.5,0.3,MEDIUM,0.020943403244018555
978,976,2767,310,30,2500,0.5,0.3,LOW,0.014960527420043945
49383,49274,"7683,2563,8,7177,9231,4111,7188,29,9759,4131,1060,1064,6184,7218,5173,567,7225,2111,2114,66,4163,7240,5705,7767,4187,2151,1131,6263,2685,3710,1663,5757,6275,3209,651,4748,8852,3222,5271,1693,6303,4256,7841,4268,1712,4276,1722,1211,3258,5312,6848,6365,5345,737,1255,6379,4336,7408,1271,1274,4864,5893,4368,7962,4384,5921,807,5420,3374,7986,1331,9524,6962,6458,3390,1343,9536,4931,4933,2377,4433,1374,6495,6499,3435,7027,5501,7052,3981,1424,8081,7571,5022,9630,8097,4518,4035,3016,5598,7646,478,1021,3070",310,30,2000,0.5,0.3,HIGH,0.019946575164794922
24669,24618,"9601,3330,3971,3848,8456,7187,8595,6037,7446,4883,9236,153,5914,155,7973,9510,1192,4524,1325,1710,7597,2863,9775,1590,7992,1977,8762,3642,4541,702,7103,8386,5828,4550,3910,4432,6097,4944,9813,9685,4575,869,997,357,2920,1642,1259,3692,8298,7658,9327,6763,8689,7026,5870,886,1280",310,30,2000,0.5,0.3,MEDIUM,0.030917882919311523
49347,49263,"3084,7187,7701,34,5162,2607,8242,4150,7735,8253,7232,1606,5195,1613,2143,3174,1640,6762,110,1138,8821,8319,2175,6277,5265,4248,8346,9378,8875,3248,1713,9394,2230,5305,700,5310,1223,7880,8906,1228,3286,4311,229,3815,9452,238,3322,251,8447,1285,6432,7975,9017,7489,2373,6984,5461,3419,5472,9574,3434,5004,8077,8082,2454,9622,8600,2462,3487,5035,4540,6591,7620,4040,2002,9683,9172,3030,8162,2531,7680",310,20,9500,0.5,0.3,HIGH,0.010970592498779297
999,997,565,310,30,2000,0.5,0.3,LOW,0.023936748504638672
24642,24590,"8577,3716,1292,1036,7184,408,9758,4511,5663,6266,4515,7588,6821,5799,4778,43,9005,6958,4783,1841,9266,4019,6196,9526,6143,6715,7744,5442,6469,5702,7370,3918,3280,3922,9684,1494,6873,6501,743,7912,7913,9963,2028,8557,5742,112,753,7665,3320,3450,8443,5246,4095",310,20,9500,0.5,0.3,MEDIUM,0.012992143630981445
948,946,8680,310,20,9500,0.5,0.3,LOW,0.008975028991699219
49383,49253,"8705,3598,15,2597,2606,8759,1082,58,4669,2626,4675,5702,3654,584,8270,3152,6739,1107,5722,3679,2143,610,4601,6250,7275,3181,3183,4726,5239,7803,8827,4733,4736,2689,5764,6790,9868,4246,4257,8866,3236,7847,6833,8374,190,9407,1216,9928,8907,4308,3807,6881,3297,234,9458,759,2298,763,9473,8449,7944,8977,5906,5396,5398,6424,800,1320,8495,6961,5426,8500,5941,5943,319,6975,5446,1351,3913,9038,3925,8544,8548,7529,1921,8069,901,397,1940,8613,4006,6062,7098,9663,2496,2505,458,6089,7633,4570,2525,2014,8681,4074,3052,1007,1017,4092,1536",310,20,9000,0.5,0.3,HIGH,0.019972562789916992
24651,24599,"2818,3716,8196,8325,1669,8457,9993,1289,1036,1037,8973,3089,8594,659,2709,5400,3614,4638,3745,9255,1704,3498,4396,5165,7853,5691,3644,7742,1986,6467,9037,2381,7119,7888,2899,9813,2646,6871,728,5849,602,3938,1128,9961,4073,4597,5879,123,3196,5885,9214",310,20,9000,0.5,0.3,MEDIUM,0.01094508171081543
963,963,1777,310,20,9000,0.5,0.3,LOW,0.008975982666015625
49326,49226,"8200,3598,8209,2084,8740,1060,9257,7723,7220,6716,6206,9292,8268,5720,2653,2156,1145,1151,7296,1666,646,3206,6291,4254,4256,6819,677,6309,8363,4268,5809,3250,1713,8375,5832,6350,4815,2768,7897,3802,3305,6392,8960,4352,9476,1300,6942,8999,8490,4908,5935,3387,834,2883,1353,8528,1872,1366,4959,354,2916,1383,1391,1393,9076,1396,7543,2425,378,3964,3458,2448,405,8599,7580,5035,941,9141,3005,1471,3526,4038,4556,5077,9687,2525,4575,3043,3558,1511,2024,2537,9193,9722,511",310,20,8500,0.5,0.3,HIGH,0.011998414993286133
24690,24623,"1409,5506,9986,6533,5766,262,3465,5392,5393,1299,1172,9622,7832,1304,28,540,2076,3616,5794,5540,6694,6394,4783,8880,946,9908,1079,3132,3518,9023,5442,3143,1356,1868,3022,3790,7765,9561,4826,3547,5850,3165,9691,8546,4326,5991,1388,9326,9455,4591,8944,3954,8699,4473,6522,8187",310,20,8500,0.5,0.3,MEDIUM,0.010973453521728516
924,923,6848,310,20,8500,0.5,0.3,LOW,0.012939929962158203
49383,49267,"5633,9217,517,1543,5132,3598,3092,3610,6171,543,9254,1578,2091,8237,6195,9277,9791,6223,2642,2645,9311,101,4199,8808,1641,5743,2676,7808,1665,3200,652,3215,1168,8342,7322,159,9377,1187,9381,8873,5295,4784,1205,5302,7354,702,193,5827,3271,8913,9437,9441,738,235,3833,2301,8448,6936,8480,1320,6446,2870,5944,2368,6464,2883,3398,7503,7505,2386,1882,9055,8034,8045,5493,3961,8058,2429,2945,3980,4498,5524,6039,4511,8612,8616,1964,8112,1970,2487,6076,8125,5058,3525,5070,1489,2006,7639,8665,7657,8683,2028,3565,7670,1019,1534",310,20,8000,0.5,0.3,HIGH,0.011967658996582031
24684,24635,"4228,5636,6022,4743,9736,9609,2442,7435,9998,3857,9491,5909,920,1691,8989,4900,2473,7467,4523,3757,1074,3128,8763,7101,3391,4800,7617,4034,5059,7490,3785,714,4684,9681,850,5587,1112,345,2010,2652,5856,6370,3557,3687,4328,3562,2667,3704,3069,1918,1279",310,20,8000,0.5,0.3,MEDIUM,0.010998964309692383
978,977,4046,310,20,8000,0.5,0.3,LOW,0.013934850692749023
49395,49290,"1544,3596,4123,5659,1563,5152,2595,7715,4646,39,5700,582,4167,5191,7246,591,2641,7258,92,604,6243,8296,2665,6250,7787,1134,626,2162,7283,6777,4218,3712,8839,1169,9364,677,4264,690,6325,6328,186,7361,4803,5829,199,1225,8399,4823,4825,9952,7905,9954,4323,1778,2292,245,2808,9466,1796,8964,6918,8454,3861,4375,3864,298,299,7469,7985,6453,4410,4933,327,1876,5463,343,2909,8030,8036,1893,4462,4976,6003,887,2430,4999,2953,9129,8107,4542,447,9668,6088,1483,4043,9165,6093,8144,7641,9695,5100,2542,9203,7677",310,20,7500,0.5,0.3,HIGH,0.011967897415161133
24663,24616,"1025,386,263,5128,6412,6415,7961,9370,7965,6944,7585,3746,7075,9505,933,7078,421,6184,1318,2347,3372,4399,4788,8372,9530,442,6844,3266,2755,580,6467,6986,1994,6734,6223,9169,8403,2388,5851,732,1631,608,8418,3171,6764,4076,2927,1521,2035,6646,2299,9728",310,20,7500,0.5,0.3,MEDIUM,0.010942697525024414
912,911,2112,310,20,7500,0.5,0.3,LOW,0.008975744247436523
49302,49197,"1548,16,6673,3088,2585,6685,542,6691,9265,5682,9780,3643,1598,588,9809,3669,4700,9309,2653,6239,3165,3169,6762,114,6771,1145,6278,2193,662,9373,4256,673,2724,5800,6317,8367,1203,8884,1210,5325,9934,5856,7913,2281,2289,5365,5878,2296,253,5379,8966,3339,9490,3349,5407,1824,7464,7475,9525,311,3397,326,6477,4429,8017,5980,3935,9058,2413,7533,7535,7541,6008,6525,9096,8586,8601,7578,7069,3489,418,9637,9641,4010,8114,5049,1471,3522,7622,8137,8650,6095,5584,4563,5089,9703,7148,1533,9727,2048",310,20,7000,0.5,0.3,HIGH,0.010943889617919922
24666,24614,"9603,9988,8836,4988,5767,5000,4104,4361,1165,3984,6426,8222,803,1188,5413,39,2344,6318,8369,434,3128,6016,2751,1858,8259,7623,7497,1740,8270,4558,9553,8914,1491,6868,5590,471,6743,1625,6746,6360,5214,991,2023,5102,6519,3703,3323,9980,4608",310,20,7000,0.5,0.3,MEDIUM,0.009972572326660156
930,928,8946,310,20,7000,0.5,0.3,LOW,0.008977890014648438
49362,49262,"3612,6178,8228,6183,558,8752,9266,1079,8762,6719,6722,2629,7237,75,3671,5719,8791,1111,1630,9838,8815,1646,7790,2166,123,5257,5770,8347,8367,8375,6336,7362,3780,5830,7367,5330,6355,3797,8922,5338,7389,1252,9448,3820,8189,3310,758,5882,4862,4354,3842,3846,8459,8463,8472,3866,2336,9508,2863,3890,4405,313,6460,3910,2887,7496,5961,3914,9037,354,3426,372,4469,1937,7569,7572,7063,4512,7588,4005,7080,8622,2991,8627,958,4542,6079,1983,4042,9675,9162,7630,8144,8660,3549,9704,8681,5618,4083,503,8186,5117",310,20,6500,0.5,0.3,HIGH,0.01196742057800293
24696,24645,"9477,7431,7944,6542,7314,1427,5395,797,6178,8610,5412,3237,3879,4264,2986,1454,2868,7604,8500,2489,6078,8000,2119,9287,457,839,6471,2121,5838,6864,3923,9816,9307,5219,4326,6131,5620,3448,8185,123,4478,9343",310,20,6500,0.5,0.3,MEDIUM,0.011968374252319336
975,973,7034,310,20,6500,0.5,0.3,LOW,0.008975744247436523
49350,49264,"8707,8197,6662,8,521,2065,8212,5660,8733,7714,4645,42,8237,2098,7222,6206,4163,8261,6220,2126,4690,3668,1636,113,9339,646,3720,2701,2703,5781,673,8355,8871,7855,695,8383,704,7873,8898,4803,8399,3289,3809,1250,9443,5345,5351,6380,1265,7440,5395,4372,8471,4892,285,4893,2332,6946,8487,314,3394,5446,9031,3432,876,2937,6532,7560,399,402,4503,3994,7069,8094,4009,6576,3006,9662,4544,3009,968,456,4044,4052,3544,3042,4588,8686,3060,3578,9725,7167",310,20,6000,0.5,0.3,HIGH,0.01196908950805664
24693,24644,"7811,2182,649,7946,4632,6938,5660,8606,5793,7842,932,4779,173,3374,7088,4147,309,6965,567,7866,1470,2497,2378,7629,6478,3278,8912,8016,7636,725,9569,1250,3940,4199,3688,2154,1134,3311,3566,4720,9458,3189,5878,9848,4731,4222,8831,2304",310,20,6000,0.5,0.3,MEDIUM,0.009970426559448242
912,912,3382,310,20,6000,0.5,0.3,LOW,0.008945226669311523
49323,49221,"4609,2561,8709,7687,6154,5642,8206,9743,46,1071,3630,3131,2111,63,9793,67,1604,584,6729,6219,4173,5712,3159,4699,9309,8291,2149,1638,1651,5237,4220,3197,6287,3736,1183,5792,165,176,7860,8378,2235,2239,9923,3268,7364,8392,5327,9940,6358,4841,9450,8428,6909,1279,3840,772,5382,8971,5394,281,5922,805,3879,6955,9012,4407,9530,2366,3393,2883,7496,8521,6987,3923,5462,342,3935,2914,7021,3439,4465,891,9605,2441,4503,2477,6578,2997,3509,3003,9663,3007,3015,7116,8142,6098,8663,473,8174,5108",310,20,5500,0.5,0.3,HIGH,0.010970115661621094
24678,24630,"5256,6923,4876,5646,7569,5778,3346,3097,1050,6173,30,6942,8484,5926,2866,565,4406,6459,7102,6463,6591,9794,1218,6213,8005,841,459,9932,7375,1235,7767,9815,6615,4316,9826,358,7527,2795,3436,877,7151,3441,6642,1527,3449,3199",310,20,5500,0.5,0.3,MEDIUM,0.009974002838134766
918,917,211,310,20,5500,0.5,0.3,LOW,0.007977724075317383
49407,49296,"9731,1029,1542,5126,7689,1553,21,4641,8229,7723,1582,7215,3636,565,4664,6201,579,3663,2130,7772,6753,7271,4713,1644,2679,1146,7803,1151,5763,6788,1158,7814,139,8847,2709,1688,674,6307,3240,687,7344,4784,8884,3764,8378,3261,1214,6865,6354,7386,7393,5348,9960,8426,8427,8941,6385,5363,2806,5880,6400,6402,9479,5905,5400,2329,7963,4904,9515,9523,1849,9021,5950,829,6464,1859,2398,9571,3942,4968,1385,3436,8557,3441,883,8057,3452,3453,8063,9098,3473,7065,9125,422,9653,1973,1978,6079,5570,8653,9168,5585,6630,6120,7659,2029,9715,1012,7157",310,20,5000,0.5,0.3,HIGH,0.010938167572021484
24672,24608,"2313,5774,9360,2704,4114,4244,6038,5407,7843,7587,2725,5927,3755,8236,3888,2353,7346,5939,7473,2227,9528,5689,2620,2877,1600,8391,7242,1099,7758,7377,2004,1877,4825,8032,7393,5858,227,8420,2917,3687,7275,2285,6509,367,1649,4210,7795,8435,6001,372,761,1402,4603,1661,8191",310,20,5000,0.5,0.3,MEDIUM,0.010006427764892578
963,961,5654,310,20,5000,0.5,0.3,LOW,0.008980035781860352
49389,49282,"6657,6147,4630,6679,7201,3114,2607,5173,9803,2638,5716,2143,6753,6759,3184,8818,6264,5773,1171,2711,670,672,673,3241,4265,2731,6827,1716,4788,3260,191,1219,2245,9417,205,206,6863,9423,3793,5843,8415,231,4845,750,763,4354,5379,3843,7432,779,780,782,273,4881,1300,2325,6424,1823,8482,1316,3887,8495,3895,4932,9543,8027,6499,7015,7528,6505,3435,7537,4980,2437,6022,9102,3988,7068,414,7588,3493,6063,4034,7109,1485,473,6630,4586,1005,4081,9715,3060",310,20,4500,0.5,0.3,HIGH,0.010981082916259766
24663,24615,"2561,9348,7813,9990,6662,7818,1035,7820,1935,400,5520,6675,6429,2721,9256,5032,3627,5805,4013,6448,9781,3639,6340,6598,1608,5704,9547,3406,5712,3281,4176,2007,3037,7009,7781,1129,8940,3181,1781,1399,7032,8448",310,20,4500,0.5,0.3,MEDIUM,0.009942770004272461
987,986,4365,310,20,4500,0.5,0.3,LOW,0.007978677749633789
49401,49279,"8200,5129,6160,6165,7190,26,538,3100,5157,1066,7212,5165,2092,8754,563,5174,6206,8261,8780,3670,4182,9312,3178,2156,7281,8818,4730,3728,661,9380,7335,5809,8371,9907,6331,3261,3262,2751,704,5316,4303,9949,2270,2271,737,9959,5872,2801,2805,2806,9994,5915,289,8490,1338,9019,6459,7488,7489,6475,5967,3424,873,9071,4976,1919,1920,4998,7566,6543,5011,8088,4507,6043,6559,5536,4513,2984,9647,1975,9144,7609,4537,8124,7612,4029,2493,4040,968,5066,459,6097,9688,7643,5599,3555,7670,6649",310,20,4000,0.5,0.3,HIGH,0.010944843292236328
24633,24588,"1409,2179,2692,1421,3471,5007,3990,664,4377,8219,5403,1056,2724,9254,5288,3242,9390,9655,2232,6329,1722,1467,4551,6087,5193,4043,6091,5197,7116,6102,2263,6870,7930,475,9692,5727,9954,354,2276,5732,5351,9840,2802,9204,628,4474,635,9853,5118",310,20,4000,0.5,0.3,MEDIUM,0.010970354080200195
972,972,3717,310,20,4000,0.5,0.3,LOW,0.008974552154541016
49368,49270,"4098,8707,2,4617,538,3100,9251,6692,4651,9772,8750,9781,2105,4668,7228,9278,6738,4693,1111,6743,7258,2147,2660,9840,7798,8823,3716,9860,1157,5264,9876,5784,5277,7838,157,7844,1199,1714,3765,5301,9912,2238,7358,2758,3274,3276,9426,9439,9449,7402,6895,9461,9463,5373,8448,262,7438,3345,7953,5411,805,6438,2862,816,6963,9527,6980,9037,8526,333,2392,2394,880,368,8051,8564,9076,3957,7547,6012,381,387,3976,6038,2967,4503,1437,4512,432,433,2994,7096,8650,2005,7645,7143,3571,2548",310,20,3500,0.5,0.3,HIGH,0.010970354080200195
24687,24640,"135,2440,9993,6792,8077,8334,9367,4120,6941,1055,8095,5921,5540,6182,7594,6317,4015,2100,1461,9270,9785,5437,5571,3400,3656,2890,9933,2895,5203,5718,1112,8668,7773,7780,9317,4965,8552,7529,7146,4843,2159,6642,6516,2548,4471,7159,3067,2684",310,20,3500,0.5,0.3,MEDIUM,0.009974479675292969
951,950,6987,310,20,3500,0.5,0.3,LOW,0.008975505828857422
49374,49269,"7684,520,3595,1554,3606,9240,7193,4125,9763,4648,3116,6701,2098,6206,2111,4674,1607,1100,2125,5202,9299,610,1652,5753,125,2692,6277,2181,7813,4741,1168,152,8348,2206,8352,8867,9902,6831,7345,1202,6321,8884,693,702,8386,8910,2262,4827,8416,741,752,2809,6911,3841,9990,3340,5906,7446,791,3355,5409,9506,7463,7467,4399,2869,3897,3905,4930,7491,4425,3409,8542,5984,865,9058,7011,5990,9064,1908,6006,3961,7546,7550,4992,9616,2449,9619,9620,3992,412,8097,6564,1454,2494,8129,6598,7632,8166,492,7669",310,20,3000,0.5,0.3,HIGH,0.011004924774169922
24684,24630,"4993,7811,7045,1415,4618,7182,3351,3993,3354,9118,158,6050,4771,804,4900,9512,3753,2217,3372,9772,5678,2735,942,2098,1846,4536,9400,5948,7745,4932,3911,8904,6220,3917,3794,8918,2646,1239,6617,5722,3931,9311,6757,7015,2665,2670,2160,3443,9075,501,1786,2427,6653,6782",310,20,3000,0.5,0.3,MEDIUM,0.010940074920654297
987,987,6799,310,20,3000,0.5,0.3,LOW,0.008975505828857422
