profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
23283,15543,"6664,2057,4624,3474,5523,3733,5655,4506,1179,4508,9245,9375,5282,4899,4002,803,4518,1447,1319,3755,4270,560,562,8505,7484,574,1088,833,837,2887,2632,9161,7626,3274,2508,8398,2639,3152,8401,79,6869,8793,4058,8282,7516,5471,2531,6244,742,2663,5607,6249,9578,4838,8301,2160,113,752,4595,8566,7543,2686,6656",350,150,8000,0.5,0.3,MEDIUM,0.4607675075531006
44304,31144,"515,2564,6156,3602,4629,6166,539,4135,1596,9789,5184,2127,5202,4186,7263,7776,7784,107,2156,6253,4209,1137,8819,116,8310,3197,6787,7820,5264,6803,9365,3739,9887,8352,6309,9382,4775,3754,2730,5807,176,696,697,3256,5823,8385,9922,8394,4814,4304,3281,4823,2777,9952,9957,3309,244,5388,9998,5391,2840,6949,2861,3885,1327,1845,4406,7991,3902,1854,7489,2888,845,5968,8549,873,3949,8047,4978,2935,1911,4474,9601,3466,9099,1420,912,5008,1939,8600,1433,6563,7080,8617,8108,5037,431,9647,4529,1972,2491,4539,6077,5564,9663,3520,7104,449,1476,6603,8139,9165,2005,9178,7131,9180,5084,4573,6626,5604,7660,8172,6141",350,150,8000,0.5,0.3,HIGH,0.4936790466308594
1170,970,4718,350,150,7500,0.5,0.3,LOW,0.29122138023376465
22347,15567,"6276,5894,2696,8073,3209,7178,1928,5008,6675,4893,4002,9124,1060,679,5800,8233,3241,2603,9900,3757,7086,9901,2221,3633,6196,8628,5687,6840,5047,6845,6470,6344,6729,73,9803,3020,9037,716,1230,4690,1110,9305,6618,1626,5594,7388,5604,8937,3435,9070,1776,4209,115,7285,8569,5114,4224",350,150,7500,0.5,0.3,MEDIUM,0.41887974739074707
44694,31094,"9217,1026,1539,6671,4113,3601,6679,6172,4638,6686,2590,9250,8738,547,9767,8233,6188,5680,2616,1593,7242,5196,7756,7249,95,8800,1126,6781,5759,8323,5251,9863,5263,3733,5784,2202,3740,7326,7843,5801,2731,683,6830,174,9391,690,1716,698,3265,197,8395,9933,7380,1245,2271,1763,2799,6907,1787,3330,5894,5383,6413,5392,3346,8471,4892,4392,7983,9520,2865,4916,7991,6980,3908,8007,6472,8524,4943,5968,8528,855,3419,6492,9053,9564,4961,2914,4451,9060,8035,1388,6510,1909,2421,7543,9601,4484,903,7563,1427,7064,5021,2977,1961,3497,4522,4012,8126,7104,968,6605,3535,7120,1489,6114,3045,5605,6629,6125,6126,9709,5613,4595,9716,9722,4603,8188,7166",350,150,7500,0.5,0.3,HIGH,0.4797172546386719
1170,970,6725,350,150,7000,0.5,0.3,LOW,0.3041863441467285
44967,31107,"6145,9,1036,4124,1564,8736,34,1571,6696,9261,8749,5173,9782,1080,3129,3645,9793,4165,3658,6223,592,9306,2654,8287,9314,2658,4706,9321,5230,9840,9842,1654,9850,8318,5763,8327,7306,138,9354,7820,2194,2195,660,7316,7833,6816,6818,3236,9381,1190,9385,683,8363,1709,3246,178,8885,6329,1216,5313,6338,5824,3782,5831,2252,8397,5329,5330,5331,7381,5355,3820,6897,4851,1781,2299,7932,1279,5376,8959,6917,9990,5895,9994,5393,3354,1821,5922,295,2863,3896,318,4420,4941,2900,3418,7519,7015,8556,5996,9582,7025,8055,3454,5507,7046,6037,7062,2456,4505,9119,7080,8622,8623,7098,8123,7103,4546,8649,6090,2506,2508,5579,2003,5601,4066,2531,8678,499,8694,3574,8698",350,150,7000,0.5,0.3,HIGH,0.4827089309692383
1170,970,3560,350,150,6500,0.5,0.3,LOW,0.26329588890075684
22698,15538,"518,4488,5385,8714,8590,143,9103,6550,5014,1817,4122,6042,8093,8861,417,9892,7844,3110,9768,40,6958,1968,4784,435,6964,9654,9529,9531,6716,7357,3134,9791,8256,8898,4291,9157,4295,5064,3273,201,7626,7292,3666,851,5205,2774,2780,5983,352,3170,6244,1637,5478,1511,9832,2923,2413,7538,6389,9206,2555,2044,9214,9600",350,150,7000,0.5,0.3,MEDIUM,0.4468052387237549
22425,15485,"386,7939,6404,1412,6274,1415,7308,4621,6286,1167,9362,8723,2068,1812,6934,152,5400,2332,8860,8350,7200,8099,9381,6053,6183,1959,293,7719,6823,4271,4662,9145,315,5566,6861,8015,7505,5842,2641,7123,4437,3672,8154,8538,8668,4573,4190,8669,4576,2652,8795,8675,739,5479,1511,3559,9959,9325,3438,5742,7024,9198,9463,3965,8575,3712",350,150,6500,0.5,0.3,MEDIUM,0.43782901763916016
44421,30881,"1,2563,3590,4104,2568,4623,9233,8723,7188,5652,5151,8739,8234,2091,9772,4139,8751,7728,2104,2624,579,1605,3144,3667,3673,97,4712,4715,7801,7291,8831,6279,4232,6796,144,4753,5268,663,5795,7335,168,175,6350,1744,9939,8407,7896,748,6380,9967,242,2803,4338,7928,7428,1291,3852,2828,2830,5903,4889,9501,6945,6950,3891,2875,2876,1856,1861,326,3401,5969,1875,3414,5975,8541,5984,4452,9062,2918,9081,1916,9597,380,7555,904,6028,7570,4498,923,9628,5023,5024,421,8108,7088,7601,6578,4019,5556,7606,2493,9165,5581,469,9685,6616,2013,6623,5602,486,1511,5607,1001,4586,5612,7154,9723,9213,1535",350,150,6500,0.5,0.3,HIGH,0.4747302532196045
44187,31047,"5121,9218,7683,5124,1028,7686,516,1545,5141,7702,23,5146,6172,2593,3621,7211,7214,3124,2614,2615,1592,7228,9276,8259,3140,8263,1610,6730,5195,4687,595,6744,1625,2656,1121,7266,1634,4091,1642,7787,3697,2687,9868,6285,2194,2708,7332,3753,8364,8365,6326,9400,4287,7362,1732,7882,1748,732,2272,5860,9960,6380,236,4856,3834,7934,3326,5889,9987,7457,803,4903,6443,7469,4915,1355,6988,9041,2897,4438,8538,1383,1387,7532,366,2929,2939,6020,3975,1440,2982,8617,4521,5547,8107,943,950,4025,4543,8640,4553,5582,2513,7655,7657,4593,2550,7159,5624,507",350,150,6000,0.5,0.3,HIGH,0.4438140392303467
1170,970,842,350,150,6000,0.5,0.3,LOW,0.30518317222595215
22347,15367,"9222,7821,8724,6933,918,6297,9498,4377,7839,9762,4900,3237,165,3622,5798,1706,1708,5549,1836,2348,1837,45,8371,9653,1208,829,7614,9151,1476,4294,6726,1606,9163,4044,1613,6988,1616,9936,980,7638,2519,7255,6234,731,5594,8669,4573,8668,4451,7141,3814,9575,8301,5233,7921,4467,6515,7028,9847,4728,3447,9210,5504",350,150,6000,0.5,0.3,MEDIUM,0.39594101905822754
1170,970,3960,350,150,5500,0.5,0.3,LOW,0.29620790481567383
23322,15602,"7554,1796,9989,3974,7942,3594,2827,9356,5646,2191,2064,3471,5010,5141,8213,8857,5660,5533,6045,5791,7713,35,9637,3494,1575,681,6444,8108,6190,9903,1839,1455,6068,8503,573,1855,1984,8772,324,9927,7369,5586,4188,8415,351,8544,1122,1378,9961,7017,3179,5996,8556,114,9330,9204,6005,5878,5876,7672,761,5754,4469,5372,4862,5120",350,150,5500,0.5,0.3,MEDIUM,0.4418199062347412
44850,31210,"1031,8203,7698,9236,6170,7202,4643,5162,3114,1580,3123,8246,1080,5177,6714,4679,8778,7247,80,2140,2144,8302,7795,6773,3198,4741,8837,5771,1676,7308,8848,5781,4252,1693,7325,9375,8863,6307,7859,2234,2238,1734,6358,3294,3811,3300,2276,4328,234,1772,5358,8431,6894,6388,5882,1787,8443,2828,4897,9513,4402,2869,3897,8000,7496,1866,4426,1358,5463,8025,3936,8545,866,4962,7523,6501,2416,3440,8567,378,6021,7047,9096,398,1939,7572,9633,6562,9636,9126,2474,8111,6072,6586,6589,961,4546,8132,9158,4040,9684,5591,5081,4570,2525,1502,4063,4577,8162,3045,7653,9703,8169,6121,2027,2540,2537,9713,3570,5619,7673",350,150,5500,0.5,0.3,HIGH,0.49068760871887207
1170,970,1298,350,150,5000,0.5,0.3,LOW,0.3031883239746094
44616,31136,"5633,7179,6168,9240,6172,9255,4655,5177,8249,62,3137,583,2633,9298,1110,1112,4701,4707,7782,7783,4714,8299,5229,3694,4723,1651,1139,8312,5243,9856,5762,9866,3211,9360,7829,1686,4251,671,6303,1184,164,6825,7850,8874,6316,5299,4793,4804,1744,9429,9434,5860,8422,9966,8947,4341,3322,1278,5891,8964,7943,8973,279,4384,5410,9000,5930,6966,5431,7487,9537,5442,2888,8015,7507,344,6489,5469,8558,8059,6525,1406,4991,6018,6531,3979,9102,6544,2452,4501,5530,1440,7584,430,3509,439,442,7613,9160,7117,9679,2004,8679,6123,8685,5105,6643,1012,6138",350,150,5000,0.5,0.3,HIGH,0.4697434902191162
22698,15578,"4738,2307,3716,3332,7173,2054,3720,4231,1796,6799,9106,2195,9364,1305,1946,5915,1817,2461,8989,1823,545,1314,6818,3626,2603,6316,2222,4784,6448,9522,2739,6323,3376,438,8504,7353,2746,3386,6841,3388,1727,4800,8258,1478,2250,6993,8146,5590,8663,8024,5849,8155,8671,97,2275,228,4709,3429,4584,8168,9963,8683,9454,2926,8305,5873,1268,7287,763,6012,4605,384",350,150,5000,0.5,0.3,MEDIUM,0.4418184757232666
1170,970,3554,350,150,4500,0.5,0.3,LOW,0.3181486129760742
43953,31133,"8705,9731,2054,1549,6158,3092,7701,5654,4116,540,8227,3621,3635,6201,5178,6716,5703,6731,7757,6734,1103,80,6226,9811,2134,1622,2648,3671,9819,4699,9310,3685,7270,8296,7786,4209,1140,6777,3716,5262,9872,3223,666,3746,8361,169,7854,5806,9400,2248,6347,5844,3800,2776,3811,229,5351,4842,2802,756,5375,1280,9720,6922,10000,2321,2325,6422,2326,2332,2334,807,7976,1857,6476,8525,9554,7508,5465,9595,3963,1405,8579,2951,5516,3472,1940,1432,9113,1434,5020,9629,1439,9119,8097,7600,7602,8627,7604,437,4024,1980,7613,4543,9158,2507,2508,2509,1490,5078,7132,8158,3039,480,5093,8684,2032,5105,2033,8691,6133,6135,2040",350,150,4500,0.5,0.3,HIGH,0.4617648124694824
22581,15441,"4606,6659,8583,7816,3980,5132,8976,8209,7953,5523,5267,6045,6816,5666,6562,805,8231,1448,8744,1064,5928,8108,3112,2351,4784,9647,2738,4019,5558,1591,3129,6653,8382,9023,1213,9540,7877,2761,7371,8139,2640,8400,6227,7252,1108,3029,1367,8792,2003,3325,9307,5595,4312,352,3682,9954,7396,5989,9702,3045,1640,5225,7146,5222,4580,8166,7790,6895,4210,2420,2166,5881,9981,4222",350,150,4500,0.5,0.3,MEDIUM,0.4338395595550537
1170,970,2354,350,150,4000,0.5,0.3,LOW,0.29919981956481934
44850,31050,"2049,6152,3609,2076,2078,3106,3111,7209,8246,3130,8256,5704,2639,3164,1117,7774,5730,2662,2663,2153,7790,2160,628,7801,6782,5758,132,9862,1675,9870,8336,2198,152,1697,6820,165,1190,5810,6840,2746,3262,703,3782,9927,6346,7372,210,6867,1747,3290,2272,9954,4323,6890,8428,9964,248,3836,8446,6914,1283,6919,8968,1801,3849,5901,7950,4883,7450,2844,8990,3362,8495,3380,7989,7476,4408,2362,6975,2374,1863,1866,6988,1360,1361,9045,9046,5978,860,7520,8035,2404,9572,2923,7022,6510,8560,2928,5496,8583,3976,7052,909,8078,9105,3479,6552,9113,7068,3484,6049,2978,9123,422,7594,428,431,5552,436,3510,8122,956,6591,8644,5066,5067,7128,8154,8668,478,4068,7655,5100,9712,8177,7164,6654",350,150,4000,0.5,0.3,HIGH,0.4478023052215576
22464,15464,"3844,9863,2441,7051,4748,4110,3728,17,275,7575,5914,9242,1692,6173,8609,5923,1193,5805,7469,7857,180,2486,9911,3766,4024,3769,3516,445,3134,1728,7108,7109,1861,8007,2892,5837,1230,8143,4944,6095,9810,2387,2260,9552,3287,5080,3801,5850,7519,609,6757,9449,2154,3051,9198,751,1269,9718,6902,3446,2551,8316,5501",350,150,4000,0.5,0.3,MEDIUM,0.42685842514038086
44031,31131,"7174,8711,8199,3593,1547,7183,6163,7191,2591,7716,6182,2091,7724,6702,4655,1090,9800,8285,7774,8801,5730,8291,3172,4706,3175,3177,6260,7804,4735,137,141,9359,2192,7825,153,4250,7323,7836,1692,7840,9376,8874,2218,1708,1202,9909,6840,6843,2757,7368,5832,4302,718,8403,5332,4325,6889,5354,7404,1778,6904,5371,6907,9981,4863,1793,8961,258,261,1802,9494,4889,8480,9510,7974,7990,9532,9542,3915,9041,9557,3418,347,861,8541,4450,8038,9577,876,3439,1907,8566,5495,8568,9082,5500,9088,3969,3975,1416,3997,8606,7072,2468,9134,6576,7608,1977,1976,967,4050,7129,6618,2522,7658,7146,6640,7156,8181,8693,1529,1024",350,150,3500,0.5,0.3,HIGH,0.4338395595550537
1170,970,5295,350,150,3500,0.5,0.3,LOW,0.306180477142334
22308,15388,"898,5892,5510,6022,8459,1933,7438,143,6415,3985,6802,7566,1037,4245,23,1815,7577,411,3617,6436,2853,3238,3751,3500,8110,2998,4791,6715,7100,8893,6718,9536,9793,4802,1858,3012,5573,3785,7244,4941,974,8146,8914,9174,2522,9819,220,7003,5216,9697,5218,4069,250,4969,9067,3054,624,6128,2420,1529,5370,6909,6784",350,150,3500,0.5,0.3,MEDIUM,0.44580698013305664
1170,970,7345,350,150,3000,0.5,0.3,LOW,0.3181493282318115
44070,31030,"1541,5644,9231,3094,25,30,9762,2083,5159,553,6699,45,9263,9273,8773,1097,5194,6738,4693,7777,1636,6246,2664,7788,2161,2675,1140,3708,9854,8324,9860,7304,8840,141,9359,9877,4250,3233,6822,4262,176,7861,6842,9917,2750,6853,198,9416,7885,6864,6353,1746,8404,8917,2266,9953,9442,9957,1257,2288,753,242,5367,7417,9466,6399,7939,9475,1285,2314,6928,3344,2331,6429,8478,6947,1828,5414,7978,4394,1840,8504,1850,6978,3399,5977,4449,3946,4972,1901,1908,5502,8063,901,3461,3470,7058,7572,419,2467,931,4522,4528,9143,7615,1482,462,9694,6117,4070,4076,8688,9713,1525,503,510,5119,6656",350,150,3000,0.5,0.3,HIGH,0.4687464237213135
23400,15560,"9345,8705,8324,2053,7428,3463,6539,4619,5900,9998,8464,6675,2836,4243,6038,1689,1305,8354,7715,6819,6565,4902,3243,5932,9903,3376,6704,9396,1333,3125,7606,184,9912,1338,4539,5048,8761,959,65,6212,7237,2888,9161,4558,4943,8911,850,4440,7000,4059,350,1375,1890,4450,6884,6756,1895,9831,2408,8061,7149,4732,8816,7538,8690,1780,4470,7671,8952,9723,1020,6141,5630,1663",350,150,3000,0.5,0.3,MEDIUM,0.4607675075531006
1170,970,5197,350,150,2500,0.5,0.3,LOW,0.3071784973144531
43953,31133,"4610,4099,7689,8726,3097,1571,36,2085,1578,1579,47,5171,566,7227,9789,6205,3647,7231,68,2632,8777,9292,2637,2131,3159,2140,9309,9314,9830,8296,8810,6250,2669,627,5749,8311,120,9853,2692,4233,2702,4752,8871,5801,685,2743,695,3774,5328,6866,1235,9943,730,9435,1759,6892,4846,757,8700,6394,257,5894,1801,2831,3347,5913,6942,8993,2338,6438,811,6450,5431,9016,4921,6462,832,2887,855,9050,7517,1885,4449,1380,4455,1896,7530,5999,3443,8052,2932,374,9085,4991,3465,1934,914,426,5550,7601,5560,8632,5573,4554,9168,464,9175,9181,5092,3045,1014,1527,5116",350,150,2500,0.5,0.3,HIGH,0.4667513370513916
22776,15536,"8323,7046,5770,2573,782,3598,7182,4113,8208,5135,5268,913,3990,7448,920,6425,1944,9118,5666,5539,934,9127,6950,4778,9515,5290,6958,6831,6704,9776,3250,5043,2098,6838,1976,1849,4283,3644,2493,6718,3391,6208,6082,1604,3911,1736,6472,9802,331,3916,9808,8661,4310,8792,9435,4573,8030,8674,9828,5735,3944,616,3818,3820,2798,8687,4848,9460,1401,765,4606,8191,896",350,150,2500,0.5,0.3,MEDIUM,0.4109013080596924
1170,970,7598,350,150,2000,0.5,0.3,LOW,0.2892270088195801
22698,15498,"7299,2819,2694,6791,135,8703,7567,402,8594,4757,9111,1432,4121,4891,5661,158,4768,4769,5794,7330,6564,8611,7464,6314,7211,7851,1069,558,2735,304,3248,3000,4034,3397,2373,3527,2632,2633,3148,2125,4174,8526,850,2775,6616,5080,7256,1112,3675,2141,7390,7639,1888,2273,2274,9444,1515,2287,9199,5615,7664,1910,5882,8060,3839,8704",350,150,2000,0.5,0.3,MEDIUM,0.41289544105529785
43680,30960,"3076,9733,3079,3094,2079,3105,9764,1061,548,7724,45,5691,1085,6212,6724,6222,4696,3169,1636,3686,9334,4225,6276,4741,9350,5258,8848,1175,3223,9373,7326,7845,7851,4785,4277,6327,3770,5307,5309,2752,8385,707,9416,1230,3798,1241,1758,6378,8939,9963,239,2803,8953,4354,8974,1300,4887,8473,8478,7463,6952,6965,9530,3392,8512,7490,2372,8518,9542,4429,3406,5967,5972,3942,3430,7526,4465,882,371,2937,4986,5510,7560,7054,8082,406,8599,9116,9124,1959,3504,8116,1467,4546,8132,2505,3018,7627,7628,6093,8146,3035,2012,987,6628,8179,6133,8697,4604",350,150,2000,0.5,0.3,HIGH,0.4857008457183838
44031,31011,"2053,6,6671,2575,4625,9752,7707,7198,554,4655,7217,566,1106,6740,7260,4191,6754,5218,7783,3692,4206,3701,5750,6261,3707,9340,7305,9873,5779,1175,9882,9887,4270,4785,4276,6330,5311,8397,7886,207,3795,6870,4320,1249,5860,3300,4327,1258,5356,7410,7923,4853,6904,4865,3844,2309,1285,3849,2313,789,8477,7966,5929,3370,2356,2363,321,7492,4935,328,4424,8015,6993,8531,3412,341,9560,2396,349,3933,1895,2920,8551,9066,8566,1913,3465,8077,6033,922,3997,2975,1440,4513,9122,4005,9129,2986,5545,433,1461,8117,2489,8634,957,1984,6598,4557,6098,8148,6614,4566,6622,6110,5097,1002,7677,510",350,140,9500,0.5,0.3,HIGH,0.3919515609741211
1170,970,9609,350,140,9500,0.5,0.3,LOW,0.29421305656433105
22581,15601,"2945,906,9104,5136,9850,2449,4375,2074,2075,6559,672,671,5630,3107,1572,7590,8747,7214,4399,1200,1073,7602,305,1462,2236,2364,1344,7873,3905,2627,6212,3269,5445,1740,9166,3155,9306,7647,7397,101,3944,3816,8041,2923,4969,9584,6641,2546,6897,625,628,369,9847,8952,4602,2428,8061,1790",350,140,9500,0.5,0.3,MEDIUM,0.41289615631103516
43875,31175,"2563,3588,4101,2062,1553,1052,6687,1069,2096,9267,2106,3134,6721,8769,2628,9285,5190,76,8271,4689,3153,2647,9820,612,4717,9325,1653,6263,7803,8833,4742,5767,5766,8332,3216,1169,2714,6811,2716,7835,677,4776,6824,9386,8883,2740,4789,4790,3766,1722,7867,1214,7877,9931,1741,1742,6867,2260,3285,6359,3808,5345,8424,9451,8430,4852,7926,5373,3328,6917,3846,5386,7439,7450,2337,3873,8483,1829,807,4399,819,6976,2882,6478,7509,7004,7520,4462,5509,8581,2445,1423,4496,3985,7573,406,8600,3482,7590,3501,4535,7608,6074,2498,4036,8646,9672,8654,9172,7135,8161,7656,4072,1002,6132,1524,4086,1017,7166,1023",350,140,9000,0.5,0.3,HIGH,0.40192532539367676
1170,970,9708,350,140,9000,0.5,0.3,LOW,0.2872316837310791
1170,970,6717,350,140,8500,0.5,0.3,LOW,0.23337554931640625
22191,15491,"4355,4741,4875,7948,9356,1291,6671,3979,9487,2320,5146,5276,7070,6047,1313,161,1187,3492,5419,428,7469,7088,2610,5941,5175,7993,8891,6653,3390,1727,2367,7359,1474,3135,8648,9674,6347,1227,2378,2122,3919,7371,1617,6609,3669,9430,2517,9690,8795,6876,95,7264,4833,3172,5994,6638,7151,5106,5362,2036,2423,9464,2683,1148,125,9344",350,140,9000,0.5,0.3,MEDIUM,0.40790867805480957
43992,31232,"7681,2052,8197,9737,8713,6165,5142,9240,1057,1059,6699,569,6203,2620,4682,1616,6229,9818,9827,102,5231,8311,8824,7800,3706,9855,9353,1161,5258,3724,8848,2196,1173,4759,152,5789,8862,3237,2218,4779,6651,9909,3259,3276,6868,4309,2267,2784,5348,8943,6383,5871,242,5877,8443,9980,7941,3336,4362,10000,788,4374,5914,7963,6431,4385,8482,5932,1841,8499,3380,3382,6967,5432,7994,9019,8511,847,7506,8021,2390,1877,4955,866,1381,3954,1920,2437,2950,6023,3463,5002,7052,5517,5520,3475,8090,9121,9634,7075,9642,5034,7086,5042,9144,9659,3007,4549,8134,8139,4560,2519,1496,9183,487,2025,8176,8694,9209,1530,507",350,140,8500,0.5,0.3,HIGH,0.4308476448059082
23244,15364,"8194,5123,7690,15,6675,7192,9757,3616,5157,1069,9779,1593,59,8259,7236,6745,8798,1647,6258,6775,4732,8830,2175,9860,5254,9358,8335,6802,3739,166,6823,6825,686,4273,1202,8372,6325,5300,6336,5329,4821,8428,4849,3829,3339,7437,2322,3862,282,1315,7462,9001,814,9008,6961,3397,7501,7511,2909,8029,4963,4966,7529,7535,1904,4976,6004,9611,2446,2965,3483,6048,4005,4012,2992,2485,1983,6084,7112,969,1487,8149,7651",350,140,8500,0.5,0.3,MEDIUM,0.40491724014282227
1170,970,3399,350,140,8000,0.5,0.3,LOW,0.27725839614868164
44499,31159,"1026,6147,4103,3079,3596,2060,6671,5655,4633,8221,36,1066,2603,4652,4651,1584,1597,2112,9282,3138,2636,1103,7260,3165,8800,1121,8297,2153,9329,4723,9340,5756,2686,6794,3219,8855,3235,4260,4776,5295,9396,2235,9916,191,9409,8393,2253,2260,731,732,9955,9957,5351,8936,2283,8428,236,3825,2291,8947,4343,9465,9473,5380,1285,7441,8465,2838,4379,8476,6955,2860,816,5440,2372,1349,1861,6474,2892,4429,334,1874,9554,340,1375,876,4988,389,4486,5000,8076,2965,6041,1433,1445,6060,8113,7624,457,3531,3535,8666,4577,997,2024,6633,1000,6134,6653",350,140,8000,0.5,0.3,HIGH,0.44082117080688477
22776,15496,"3202,5509,4743,8968,1672,9354,4492,1021,6796,1300,9749,7702,9622,663,7960,9239,3225,3104,9506,4515,6012,7979,172,4919,3065,5946,191,6337,9412,197,7112,4297,2250,3661,4813,6095,4559,3407,7891,1750,3672,216,3673,858,3292,1117,479,2271,3169,6883,8549,7658,9070,4848,8945,372,5620,5238,4855,7541,374,8828,3325,1790,8192",350,140,8000,0.5,0.3,MEDIUM,0.38796186447143555
44304,30944,"4624,4638,7198,1060,9770,5163,5176,7736,3645,4669,8254,9791,4161,2116,7751,9292,3667,1621,4181,3159,2647,600,4704,4711,5223,2158,3183,7297,2691,8325,5765,2183,7306,3211,1175,9374,5282,9892,6823,3760,8883,9403,701,6845,189,5310,193,5315,3268,7369,204,5841,3289,8409,6362,1758,4836,5861,1768,4338,758,1782,5881,4870,6412,3345,278,1303,9499,6943,4904,6953,9003,9008,3385,9027,5449,331,5970,341,2907,2911,866,5477,8554,5485,4974,4463,5493,6006,5495,9592,1915,3966,9601,389,7562,2959,7573,1944,5028,1445,3494,428,4536,5560,956,9150,5057,6090,987,6619,493,1518,9711,8175,9199,6642,5621,5111,8185",350,140,7500,0.5,0.3,HIGH,0.37998390197753906
1170,970,8806,350,140,7500,0.5,0.3,LOW,0.28324222564697266
22737,15597,"2,6531,2181,262,1546,5771,8458,1933,2060,5135,1806,8854,6039,2331,5660,9633,2724,3365,3495,9511,2729,1834,8106,7218,6453,8629,9147,7486,2369,578,1731,835,9665,3394,6981,3404,4173,4686,80,9812,1365,8918,9436,3940,7784,9833,2922,8298,3584,1002,4204,2416,4081,8818,4728,7161,4351,3581,7422,7423,3712",350,140,7500,0.5,0.3,MEDIUM,0.37399959564208984
1170,970,2316,350,140,7000,0.5,0.3,LOW,0.26928019523620605
