profit,poids,Items selectionnes,Nombre generation,Nombre population,Nombre best,Probabilite crossover,Probabilite mutation,Type population initiale,Temps d'execution
4875,3175,"611,772,868,872,424,747,752,721,863,465,208,927,796,286,732",260,135,800,0.9,0.7,HIGH,0.33818840980529785
2808,1568,"226,198,425,394,43,269,334,462,880,818,922,96",260,135,800,0.9,0.7,MEDIUM,0.30826878547668457
1170,970,793,260,135,800,0.9,0.6,LOW,0.23959898948669434
4836,2956,"929,451,996,68,648,329,331,236,782,47,784,878,980,117,729",260,135,800,0.9,0.6,HIGH,0.3413271903991699
2613,1553,"929,259,45,688,529,625,436,820,630,600,412",260,135,800,0.9,0.6,MEDIUM,0.3213801383972168
1170,970,928,260,135,800,0.9,0.5,LOW,0.24549007415771484
4602,3042,"611,291,229,301,622,877,525,597,666,188,190,671",260,135,800,0.9,0.5,HIGH,0.3322579860687256
2808,1448,"97,321,739,487,71,273,532,886,824,795,476,32",260,135,800,0.9,0.5,MEDIUM,0.3083221912384033
4758,3118,"642,451,99,166,7,423,749,688,818,373,983,540,189",260,135,800,0.9,0.4,HIGH,0.3272716999053955
1170,970,122,260,135,800,0.9,0.4,LOW,0.248335599899292
2418,1498,"924,229,555,76,565,187,284",260,135,800,0.9,0.4,MEDIUM,0.3091731071472168
5187,2967,"770,523,784,529,664,549,176,567,696,952,698,840,86,731,988,614,494,371,374,764",260,135,800,0.9,0.3,HIGH,0.3341064453125
1170,970,262,260,135,800,0.9,0.3,LOW,0.25531697273254395
2691,1551,"673,162,132,648,468,565,983,408,409,735,992",260,135,800,0.9,0.3,MEDIUM,0.3291194438934326
5031,3131,"137,532,149,41,299,567,824,329,589,847,339,476,988,605,609,613,879,880,630,504,256",260,135,800,0.9,0.2,HIGH,0.3291199207305908
1170,970,776,260,135,800,0.9,0.2,LOW,0.2433490753173828
2496,1536,"224,484,606,7,1000,617,585,591,464,598,509,510,608",260,135,800,0.9,0.2,MEDIUM,0.31615400314331055
4914,3114,"321,98,866,345,197,70,123,9,435,883,468,438,758,598,342,374,91,61",260,135,800,0.9,0.1,HIGH,0.3251304626464844
1170,970,116,260,135,800,0.9,0.1,LOW,0.24634051322937012
2652,1532,"546,580,804,680,168,490,112,948,182,409,189",260,135,800,0.9,0.1,MEDIUM,0.3201436996459961
1170,970,746,260,135,800,0.8,1.0,LOW,0.24434614181518555
4992,3112,"449,227,868,741,807,233,682,240,403,85,794,25,474,540,190,992",260,135,800,0.8,1.0,HIGH,0.3341066837310791
2418,1578,"33,10,80,372,215,669,863,32",260,135,800,0.8,1.0,MEDIUM,0.3181488513946533
5070,3150,"802,866,259,6,646,745,617,779,524,430,368,565,693,757,56,795,288",260,135,800,0.8,0.9,HIGH,0.33310890197753906
1170,970,344,260,135,800,0.8,0.9,LOW,0.2543199062347412
2535,1475,"258,163,682,622,688,567,635,604",260,135,800,0.8,0.9,MEDIUM,0.3151571750640869
1170,970,651,260,135,800,0.8,0.8,LOW,0.23237824440002441
4992,3072,"646,137,778,148,25,796,545,674,293,171,686,690,71,585,73,459,723,472,617,234",260,135,800,0.8,0.8,HIGH,0.33310914039611816
2574,1494,"965,6,807,901,586,945,754,563,980,726,863",260,135,800,0.8,0.8,MEDIUM,0.3291199207305908
4953,3133,"290,420,199,361,778,523,781,461,719,784,945,846,147,628,535,635,96",260,135,800,0.8,0.7,HIGH,0.3251302242279053
1170,970,830,260,135,800,0.8,0.7,LOW,0.24634099006652832
2652,1572,"289,994,611,579,906,812,972,372,314,253,927",260,135,800,0.8,0.7,MEDIUM,0.31526684761047363
4680,3160,"353,227,549,712,543,75,781,110,559,818,308,822,343,503,286,479",260,135,800,0.8,0.6,HIGH,0.33743906021118164
1170,970,724,260,135,800,0.8,0.6,LOW,0.2537651062011719
2886,1446,"426,271,117,953,190,537,570,795,60,183,318,383,992",260,135,800,0.8,0.6,MEDIUM,0.32164478302001953
1170,970,724,260,135,800,0.8,0.5,LOW,0.23505425453186035
4992,3032,"833,674,705,763,517,772,73,751,272,400,117,855,27,795,318,512",260,135,800,0.8,0.5,HIGH,0.3348877429962158
2652,1572,"1,483,259,452,420,233,402,790,25,511",260,135,800,0.8,0.5,MEDIUM,0.3149409294128418
4992,2872,"484,997,197,487,647,12,781,14,180,948,565,184,761,443,893,350,352",260,135,800,0.8,0.4,HIGH,0.3308544158935547
1170,970,842,260,135,800,0.8,0.4,LOW,0.2537269592285156
2691,1511,"929,934,45,718,404,52,986,156,127",260,135,800,0.8,0.4,MEDIUM,0.30768489837646484
1170,970,63,260,135,800,0.8,0.3,LOW,0.26037001609802246
4836,2956,"34,510,261,711,491,703,718,397,757,54,670,927,608",260,135,800,0.8,0.3,HIGH,0.336444616317749
2652,1572,"258,900,265,297,784,660,987,221,190",260,135,800,0.8,0.3,MEDIUM,0.3213071823120117
4914,3114,"801,482,259,486,714,555,748,877,335,658,726,599,472,215,123,62,480",260,135,800,0.8,0.2,HIGH,0.3311805725097656
1170,970,387,260,135,800,0.8,0.2,LOW,0.2563138008117676
2418,1578,"353,578,613,976,249,346,572,160",260,135,800,0.8,0.2,MEDIUM,0.3201436996459961
4836,3156,"33,706,578,504,583,489,938,137,12,495,379,561,594,56,91,415",260,135,800,0.8,0.1,HIGH,0.33310866355895996
1170,970,661,260,135,800,0.8,0.1,LOW,0.25830888748168945
3042,1482,"449,801,839,601,845,242,952,249,538,443,829,286,923",260,135,800,0.8,0.1,MEDIUM,0.3261275291442871
5187,3167,"866,483,293,134,678,715,684,459,143,304,784,178,532,726,184,253,446,672",260,135,800,0.7,1.0,HIGH,0.3430824279785156
1170,970,679,260,135,800,0.7,1.0,LOW,0.2433488368988037
2535,1475,"577,204,45,111,342,982,569,443,895,608",260,135,800,0.7,1.0,MEDIUM,0.3191976547241211
4719,3099,"578,580,517,70,648,137,426,617,234,77,782,660,794,988",260,135,800,0.7,0.9,HIGH,0.3301680088043213
1170,970,387,260,135,800,0.7,0.9,LOW,0.24749970436096191
2613,1513,"962,329,467,475,540,94,191",260,135,800,0.7,0.9,MEDIUM,0.3163151741027832
1170,970,776,260,135,800,0.7,0.8,LOW,0.2535545825958252
5109,3129,"66,711,393,810,619,844,45,236,747,176,305,246,86,152,606",260,135,800,0.7,0.8,HIGH,0.33733081817626953
2457,1517,"609,193,229,682,589,177,540,575",260,135,800,0.7,0.8,MEDIUM,0.3223705291748047
5109,3129,"388,966,810,621,112,369,337,851,659,275,918,343,632,826,91,60,669",260,135,800,0.7,0.7,HIGH,0.32830333709716797
1170,970,44,260,135,800,0.7,0.7,LOW,0.24840736389160156
2535,1515,"486,361,607,366,336,695,601,799",260,135,800,0.7,0.7,MEDIUM,0.3193964958190918
4953,3133,"929,449,37,934,10,12,206,334,210,629,857,922,91,60,286",260,135,800,0.7,0.6,HIGH,0.33723878860473633
1170,970,533,260,135,800,0.7,0.6,LOW,0.2523937225341797
2769,1549,"417,450,361,60,623,371,341,888,764,829",260,135,800,0.7,0.6,MEDIUM,0.3301858901977539
1170,970,724,260,135,800,0.7,0.5,LOW,0.24940180778503418
2691,1551,"770,98,165,295,233,877,47,784,660,664,764",260,135,800,0.7,0.5,MEDIUM,0.31422877311706543
4758,3078,"542,868,389,550,455,648,80,563,52,789,822,246,184,375,286",260,135,800,0.7,0.5,HIGH,0.3581116199493408
1170,970,830,260,135,800,0.7,0.4,LOW,0.23935985565185547
5109,3129,"449,770,611,101,551,392,682,619,492,207,338,435,278,886,408,182,699,414",260,135,800,0.7,0.4,HIGH,0.340090274810791
2457,1477,"674,258,901,232,264,490,948,637,447,832",260,135,800,0.7,0.4,MEDIUM,0.3341064453125
4758,2838,"517,901,17,276,789,937,812,559,693,53,437,312,316,576,715,340,89,227,631,896",260,135,800,0.7,0.3,HIGH,0.34108734130859375
5187,3167,"577,419,804,967,136,456,682,135,300,877,301,815,170,85,759,856,88",260,135,800,0.7,0.2,HIGH,0.24933266639709473
1170,970,387,260,135,800,0.7,0.3,LOW,0.2543201446533203
2730,1530,"930,515,804,98,229,71,239,656,304,821,570,638",260,135,800,0.7,0.3,MEDIUM,0.3231353759765625
1170,970,661,260,135,800,0.7,0.2,LOW,0.22838878631591797
2847,1507,"163,601,239,816,817,723,500,886,921,923,606,992",260,135,800,0.7,0.2,MEDIUM,0.28523707389831543
1170,970,959,260,135,800,0.7,0.1,LOW,0.20245814323425293
4992,2992,"450,772,4,807,552,297,71,937,844,397,687,86,727,633,860,606",260,135,800,0.7,0.1,HIGH,0.3171520233154297
2652,1572,"897,487,10,883,52,85,887,572,607,320",260,135,800,0.7,0.1,MEDIUM,0.2573118209838867
5031,3171,"482,68,584,843,844,633,172,818,148,692,342,953,182,569,666",260,135,800,0.6,1.0,HIGH,0.29325103759765625
1170,970,257,260,135,800,0.6,1.0,LOW,0.23340964317321777
2496,1416,"549,648,809,299,206,691,822,983,953",260,135,800,0.6,1.0,MEDIUM,0.3171854019165039
1170,970,81,260,135,800,0.6,0.9,LOW,0.17257285118103027
4836,3156,"802,259,197,456,552,619,366,590,655,945,116,182,221",260,135,800,0.6,0.9,HIGH,0.28826403617858887
2847,1507,"834,900,901,934,711,559,431,215,91,384",260,135,800,0.6,0.9,MEDIUM,0.31020450592041016
4914,2914,"449,257,611,36,229,40,329,137,331,393,397,430,239,464,635,317",260,135,800,0.6,0.8,HIGH,0.28227901458740234
1170,970,679,260,135,800,0.6,0.8,LOW,0.2373659610748291
2652,1572,"705,162,997,742,457,619,716,666",260,135,800,0.6,0.8,MEDIUM,0.3121647834777832
1170,970,544,260,135,800,0.6,0.7,LOW,0.24335002899169922
2808,1568,"227,835,518,73,331,845,366,337,536,25,572,704",260,135,800,0.6,0.7,MEDIUM,0.2652914524078369
4797,2737,"997,965,808,521,490,113,851,660,886,695,504,89,184,507,95",260,135,800,0.6,0.7,HIGH,0.3341064453125
1170,970,679,260,135,800,0.6,0.6,LOW,0.2074449062347412
4875,3015,"66,547,231,384,397,301,334,335,178,114,85,790,28,829,864",260,135,800,0.6,0.6,HIGH,0.2563140392303467
3042,1482,"97,619,301,400,561,402,723,885,277,249,798,895",260,135,800,0.6,0.6,MEDIUM,0.2822451591491699
1170,970,651,260,135,800,0.6,0.5,LOW,0.20844244956970215
4797,3097,"803,711,904,556,236,12,80,656,561,339,952,23,248,796",260,135,800,0.6,0.5,HIGH,0.3261275291442871
2847,1587,"34,4,518,711,108,879,278,471,857,507,925,896",260,135,800,0.6,0.5,MEDIUM,0.31116747856140137
2847,1507,"67,901,392,650,718,911,306,919,761,62",260,135,800,0.6,0.4,MEDIUM,0.23337626457214355
5226,3066,"258,901,582,647,136,877,144,177,50,532,181,918,855,695,660,762,341,798",260,135,800,0.6,0.4,HIGH,0.3171079158782959
1170,970,916,260,135,800,0.6,0.4,LOW,0.2403120994567871
4758,3158,"866,164,805,453,744,617,554,43,13,271,303,561,976,852,629,885",260,135,800,0.6,0.3,HIGH,0.29123353958129883
1170,970,26,260,135,800,0.6,0.3,LOW,0.22939825057983398
2730,1530,"962,226,772,934,840,585,9,718,471",260,135,800,0.6,0.3,MEDIUM,0.28923821449279785
1170,970,871,260,135,800,0.6,0.2,LOW,0.17957639694213867
2496,1536,"747,685,334,655,948,213,569,955",260,135,800,0.6,0.2,MEDIUM,0.2882406711578369
4758,3118,"641,545,609,487,391,778,558,848,336,693,151,190",260,135,800,0.6,0.2,HIGH,0.335115909576416
5109,3049,"138,531,288,802,554,687,304,54,450,580,840,713,587,590,342,471,94,611,754,511",260,135,800,0.6,0.1,HIGH,0.33615803718566895
2535,1515,"897,778,430,273,275,601,858",260,135,800,0.6,0.1,MEDIUM,0.24634099006652832
1170,970,740,260,135,800,0.6,0.1,LOW,0.2293868064880371
2652,1572,"807,360,809,587,43,496,402,595,253,472,221",260,135,800,0.5,1.0,MEDIUM,0.26628780364990234
5031,3171,"258,132,644,393,142,783,786,923,288,552,437,181,573,708,73,86,606,480,485,886",260,135,800,0.5,1.0,HIGH,0.31316280364990234
1170,970,533,260,135,800,0.5,1.0,LOW,0.2373652458190918
1170,970,544,260,135,800,0.5,0.9,LOW,0.261019229888916
5265,3085,"962,995,165,551,329,554,587,428,364,206,233,911,754,179,884,788,886,864",260,135,800,0.5,0.9,HIGH,0.345792293548584
2730,1450,"33,354,261,518,40,841,790,342",260,135,800,0.5,0.9,MEDIUM,0.3408055305480957
5109,3009,"132,517,518,552,648,456,845,719,496,914,628,89,187,701,448",260,135,800,0.5,0.8,HIGH,0.34479451179504395
1170,970,262,260,135,800,0.5,0.8,LOW,0.25702929496765137
2808,1568,"514,997,6,37,155,46,623,462,538,187,189,767",260,135,800,0.5,0.8,MEDIUM,0.3208582401275635
4875,3175,"131,132,613,36,164,633,881,242,21,662,569,764,478",260,135,800,0.5,0.7,HIGH,0.3607523441314697
1170,970,87,260,135,800,0.5,0.7,LOW,0.24733901023864746
2496,1576,"772,327,583,778,300,590,622,467,732",260,135,800,0.5,0.7,MEDIUM,0.33310866355895996
1170,970,387,260,135,800,0.5,0.6,LOW,0.24733829498291016
4680,2920,"833,549,904,712,957,108,589,139,79,751,698,821,309,186,349",260,135,800,0.5,0.6,HIGH,0.34707164764404297
2613,1513,"613,552,155,590,366,529,817,281,762,219,448",260,135,800,0.5,0.6,MEDIUM,0.32413411140441895
4836,3156,"705,898,707,132,901,422,34,459,587,727,537,159,185",260,135,800,0.5,0.5,HIGH,0.34707164764404297
1170,970,842,260,135,800,0.5,0.5,LOW,0.22539687156677246
2691,1551,"194,259,739,906,219,812,303,785,763,764,639,768",260,135,800,0.5,0.5,MEDIUM,0.3261277675628662
1170,970,805,260,135,800,0.5,0.4,LOW,0.2563145160675049
5148,3108,"578,3,260,264,488,74,650,685,845,784,433,529,278,701,158,351",260,135,800,0.5,0.4,HIGH,0.34108805656433105
2730,1570,"33,769,321,292,72,809,364,175,912,309,538,286,511",260,135,800,0.5,0.4,MEDIUM,0.3311138153076172
1170,970,699,260,135,800,0.5,0.3,LOW,0.23237872123718262
5109,3089,"1,876,172,671,335,562,882,628,52,601,91,28,350,191",260,135,800,0.5,0.3,HIGH,0.32114124298095703
2730,1490,"613,486,550,326,810,562,820,822,408,764,318",260,135,800,0.5,0.3,MEDIUM,0.31017160415649414
1170,970,262,260,135,800,0.5,0.2,LOW,0.2812478542327881
4875,3095,"900,868,998,1000,10,715,74,909,718,911,687,913,242,467,463,152",260,135,800,0.5,0.2,HIGH,0.3809814453125
2652,1572,"486,647,650,714,749,990,723,790,471,536,921,286",260,135,800,0.5,0.2,MEDIUM,0.35505032539367676
1170,970,746,260,135,800,0.5,0.1,LOW,0.2822446823120117
5031,3091,"963,517,650,364,844,208,401,851,564,500,182,278,886,727,698,61,734",260,135,800,0.5,0.1,HIGH,0.3889594078063965
2886,1566,"545,483,292,646,904,187,331,45,824,604,252,829",260,135,800,0.5,0.1,MEDIUM,0.3670182228088379
5343,3123,"193,611,932,155,9,728,556,498,404,86,953,887,569,381,731,540,861,96",260,135,800,0.4,1.0,HIGH,0.34108805656433105
1170,970,526,260,135,800,0.4,1.0,LOW,0.26030397415161133
2535,1515,"489,844,397,886,119,95,159",260,135,800,0.4,1.0,MEDIUM,0.33011770248413086
4836,3156,"289,962,643,740,314,970,335,754,114,532,181,563,410,318",260,135,800,0.4,0.9,HIGH,0.3480696678161621
1170,970,423,260,135,800,0.4,0.9,LOW,0.2812478542327881
2691,1511,"193,515,452,473,940,365,271,303,404,761,381",260,135,800,0.4,0.9,MEDIUM,0.3610341548919678
2379,1479,"514,713,779,430,851,567,568,636,350,352",260,135,800,0.4,0.8,MEDIUM,0.32213854789733887
1170,970,914,260,135,800,0.4,0.8,LOW,0.27227163314819336
5148,3108,"903,11,141,269,530,277,158,543,798,159,35,959,966,715,204,207,229,366,495",260,135,800,0.4,0.8,HIGH,0.39394640922546387
1170,970,874,260,135,800,0.4,0.7,LOW,0.25531649589538574
4875,3135,"899,260,397,528,784,277,801,802,35,807,553,462,725,737,872,880,625,125,893",260,135,800,0.4,0.7,HIGH,0.35804200172424316
2535,1555,"4,165,174,881,436,117,471,536,350,95",260,135,800,0.4,0.7,MEDIUM,0.3321113586425781
1170,970,928,260,135,800,0.4,0.6,LOW,0.22140741348266602
5382,3142,"930,355,483,517,6,868,552,804,270,174,974,561,241,656,750,342,536,383",260,135,800,0.4,0.6,HIGH,0.3510611057281494
2574,1574,"163,388,233,782,848,786,603,253",260,135,800,0.4,0.6,MEDIUM,0.3291199207305908
4914,3154,"1,389,7,39,177,953,443,592,852,215,345,93,737,745,621,365,884,503,639",260,135,800,0.4,0.5,HIGH,0.3450770378112793
1170,970,871,260,135,800,0.4,0.5,LOW,0.23636746406555176
2613,1553,"961,290,719,784,178,114,532,597,886,919,248,315",260,135,800,0.4,0.5,MEDIUM,0.32213807106018066
2496,1536,"545,229,970,973,404,727,221",260,135,800,0.4,0.4,MEDIUM,0.2932157516479492
1170,970,44,260,135,800,0.4,0.4,LOW,0.2672851085662842
4836,2996,"34,515,804,933,580,739,415,202,147,148,693,918,414,666,91,444,510,255",260,135,800,0.4,0.4,HIGH,0.36003708839416504
1170,970,830,260,135,800,0.4,0.3,LOW,0.25232481956481934
5343,3083,"796,610,577,292,445,844,365,589,878,752,284,812,307,660,471,507,412,253",260,135,800,0.4,0.3,HIGH,0.3510613441467285
2652,1372,"678,647,103,906,204,400,562,242,84,761,571",260,135,800,0.4,0.3,MEDIUM,0.3341066837310791
1170,970,928,260,135,800,0.4,0.2,LOW,0.25232434272766113
5148,3148,"929,516,869,40,73,840,187,283,848,273,826,408,602,571,574,895,288",260,135,800,0.4,0.2,HIGH,0.33809566497802734
2730,1490,"675,103,937,428,558,304,464,147,277,853",260,135,800,0.4,0.2,MEDIUM,0.3261280059814453
1170,970,257,260,135,800,0.4,0.1,LOW,0.24135470390319824
4953,3053,"705,644,516,421,39,487,170,622,532,820,342,374,536,633,253,478,480",260,135,800,0.4,0.1,HIGH,0.3361012935638428
2574,1534,"229,617,207,751,18,820,441,91,988,352",260,135,800,0.4,0.1,MEDIUM,0.3121645450592041
1170,970,423,260,135,800,0.3,1.0,LOW,0.204453706741333
4758,3078,"297,778,489,619,11,430,14,688,364,625,533,919,474,348,606",260,135,800,0.3,1.0,HIGH,0.3341069221496582
2574,1574,"705,778,782,464,178,403,919",260,135,800,0.3,1.0,MEDIUM,0.31316232681274414
1170,970,874,260,135,800,0.3,0.9,LOW,0.22739315032958984
5070,3150,"163,40,745,233,79,112,752,370,208,983,825,605,990,223",260,135,800,0.3,0.9,HIGH,0.33809542655944824
2964,1524,"580,295,1000,936,745,751,863,884,85,955,670,159,608",260,135,800,0.3,0.9,MEDIUM,0.3420848846435547
4953,3133,"710,681,74,745,622,79,50,275,821,566,342,309,604,380,798",260,135,800,0.3,0.8,HIGH,0.31016993522644043
1170,970,526,260,135,800,0.3,0.8,LOW,0.26329588890075684
2847,1547,"579,676,967,744,187,712,532,698,731,541,670",260,135,800,0.3,0.8,MEDIUM,0.29421257972717285
1170,970,699,260,135,800,0.3,0.7,LOW,0.20345616340637207
4875,3135,"515,998,72,713,171,620,427,942,877,656,498,723,768,633,155,188,509,672",260,135,800,0.3,0.7,HIGH,0.3361012935638428
2574,1454,"35,36,774,494,15,658,443,188,605,384",260,135,800,0.3,0.7,MEDIUM,0.30518364906311035
1170,970,237,260,135,800,0.3,0.6,LOW,0.21043705940246582
2769,1469,"161,993,936,176,723,52,887,505,316,798",260,135,800,0.3,0.6,MEDIUM,0.24534344673156738
5031,3131,"993,578,127,933,76,397,591,240,209,220,340,468,631,731,795,159,925,383",260,135,800,0.3,0.6,HIGH,0.32114100456237793
5304,3104,"420,613,742,711,997,713,233,970,844,42,234,275,630,886,285,222",260,135,800,0.3,0.5,HIGH,0.29421353340148926
2691,1431,"643,345,261,489,841,299,397,563,601,988,446",260,135,800,0.3,0.5,MEDIUM,0.29122066497802734
1170,970,26,260,135,800,0.3,0.5,LOW,0.248335599899292
5187,3127,"289,510,999,649,811,588,685,433,50,340,412,693,215,248,185,540,94,671",260,135,800,0.3,0.4,HIGH,0.29421329498291016
1170,970,463,260,135,800,0.3,0.4,LOW,0.22838902473449707
2496,1536,"642,868,229,40,553,170,431,920,986,763",260,135,800,0.3,0.4,MEDIUM,0.29620790481567383
1170,970,26,260,135,800,0.3,0.3,LOW,0.1874980926513672
2652,1572,"193,133,143,402,51,532,954,764,864",260,135,800,0.3,0.3,MEDIUM,0.2922177314758301
4914,3154,"449,994,675,420,197,36,487,642,329,166,587,463,784,726,248,957",260,135,800,0.3,0.3,HIGH,0.3450784683227539
1170,970,776,260,135,800,0.3,0.2,LOW,0.2074449062347412
2379,1439,"288,103,551,683,589,786,147,348,988,253,832",260,135,800,0.3,0.2,MEDIUM,0.2812473773956299
5343,3123,"326,778,299,812,76,750,236,335,882,84,789,469,277,255,88,442,796,95",260,135,800,0.3,0.2,HIGH,0.33510375022888184
1170,970,842,260,135,800,0.3,0.1,LOW,0.2044532299041748
2535,1315,"643,345,519,40,233,683,435,117,630,505,349",260,135,800,0.3,0.1,MEDIUM,0.23437285423278809
4836,3156,"769,385,35,37,518,456,9,172,684,848,563,186",260,135,800,0.3,0.1,HIGH,0.3450767993927002
4719,3139,"99,550,202,703,558,47,856,208,660,789,248,730,379,60,223,512",260,135,800,0.2,1.0,HIGH,0.30019712448120117
1170,970,398,260,135,800,0.2,1.0,LOW,0.2403571605682373
2847,1507,"259,807,839,841,685,400,338,467,342,183,761,698",260,135,800,0.2,1.0,MEDIUM,0.314159631729126
4797,3097,"674,100,358,681,589,430,334,816,173,654,980,948,152,826",260,135,800,0.2,0.9,HIGH,0.28623437881469727
1170,970,237,260,135,800,0.2,0.9,LOW,0.22539687156677246
2613,1553,"323,611,473,778,512,336,121,922,604,732,480",260,135,800,0.2,0.9,MEDIUM,0.3291196823120117
2730,1490,"36,297,682,779,879,402,595,601,795,766,288",260,135,800,0.2,0.8,MEDIUM,0.2603037357330322
1170,970,81,260,135,800,0.2,0.8,LOW,0.21642088890075684
4680,2840,"737,354,583,40,172,365,751,816,628,535,763,798",260,135,800,0.2,0.8,HIGH,0.3480696678161621
4875,3095,"514,547,678,73,492,430,926,464,284,242,633,540,253,446,415,224",260,135,800,0.2,0.7,HIGH,0.2892265319824219
1170,970,344,260,135,800,0.2,0.7,LOW,0.245344877243042
2613,1553,"66,71,232,658,309,825,602,539",260,135,800,0.2,0.7,MEDIUM,0.28623437881469727
1170,970,81,260,135,800,0.2,0.6,LOW,0.23337578773498535
2574,1494,"225,37,551,361,940,494,919,795,989",260,135,800,0.2,0.6,MEDIUM,0.2742655277252197
4875,3095,"993,578,354,617,393,619,779,492,657,116,52,340,309,735,32",260,135,800,0.2,0.6,HIGH,0.3261280059814453
1170,970,928,260,135,800,0.2,0.5,LOW,0.20943975448608398
4953,3093,"259,138,19,276,918,536,412,162,546,294,807,558,569,317,720,598,91,487,749",260,135,800,0.2,0.5,HIGH,0.34108757972717285
2613,1513,"450,261,839,172,312,761,91",260,135,800,0.2,0.5,MEDIUM,0.2812473773956299
4875,3175,"840,425,650,172,141,654,782,15,174,723,947,886,598,282,380,224",260,135,800,0.2,0.4,HIGH,0.25531721115112305
1170,970,854,260,135,800,0.2,0.4,LOW,0.2483358383178711
2847,1547,"326,488,906,847,880,561,50,115,537,570,158",260,135,800,0.2,0.4,MEDIUM,0.3011946678161621
2613,1553,"929,65,327,45,720,401,658,853,633,986",260,135,800,0.2,0.3,MEDIUM,0.2573115825653076
